pipeline,notebook,family,pair_key,ingredient_id,date,nome_ingrediente,categoria,unidade,qtd_pedida_no_dia_audit,comprou_no_dia_audit,preco_medio_disponivel,y_qtd_comprar,y_comprar,qtd_real_comprada,comprou_real,qtd_alvo_abt,comprar_alvo_abt,valor_real_comprado,classifier_model,regressor_model,classificador_indicou_compra,probabilidade_compra,qtd_regressor_bruta,qtd_modelo_indicada,diferenca_modelo_menos_real,diferenca_abs,valor_modelo_indicado,diferenca_valor_modelo_menos_real,diferenca_modelo_menos_alvo_abt
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0007,2026-05-10,MEL,Açúcares e Mel,KG,0.0,0,39.47,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.007006587501640913,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0015,2026-02-07,ESPRESSO,Bebidas e Bases,UND,0.0,0,5.404999999999999,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.012931853381540447,168.1853926700397,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0188,2026-04-17,CROISSANT,Semi-prontos e Preparados,UND,3.0,1,5.37,0.0,0,3.0,1,0.0,0,16.11,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.027672145252932316,40.772577863377904,0.0,-3.0,3.0,0.0,-16.11,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0121,2026-05-11,MOLHO BÉCHAMEL,Molhos e Condimentos,KG,0.0,0,39.82333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.006331204554948081,2.205304623055815,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0033,2026-02-12,ABACATE,Frutas Frescas,KG,0.0,0,12.44,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.004579863005456865,2.977104850032897,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0003,2026-02-19,AÇÚCAR DEMERARA,Açúcares e Mel,KG,0.0,0,12.286666666666669,2.0,1,0.0,0,2.0,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.1291404171172611,6.03302586940513,0.0,0.0,0.0,0.0,0.0,-2.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0190,2026-04-06,CUSCUZ,Semi-prontos e Preparados,KG,34.5,1,12.46,0.0,0,34.5,1,0.0,0,429.87,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.010952690274663689,1.9360254294346482,0.0,-34.5,34.5,0.0,-429.87,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0138,2026-05-17,GERGELIM PRETO TORRADO,Nozes e Sementes,KG,0.0,0,58.50666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.00181508619630829,2.8308958935913,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0010,2026-02-25,CAFÉ COADO,Bebidas e Bases,UND,0.0,0,4.125,734.0,1,0.0,0,734.0,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9971065705560684,411.40983410973735,411.40983410973735,411.40983410973735,411.40983410973735,1697.0655657026666,1697.0655657026666,-322.59016589026265
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0094,2026-02-02,QUEIJO BOURSIN,Laticínios,KG,0.0,0,133.28,3.5,1,0.0,0,3.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9972288590316276,4.406237844328407,4.406237844328407,4.406237844328407,4.406237844328407,587.2633798920901,587.2633798920901,0.9062378443284071
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0204,2026-03-27,MIX DE GRÃOS,Semi-prontos e Preparados,KG,0.0,0,22.72666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.006251421341363947,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0105,2026-01-21,CEBOLINHA,Legumes e Verduras,KG,0.0,0,24.19,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.012030058343611132,2.427429511868125,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0115,2026-05-04,REPOLHO ROXO EM FIOS,Legumes e Verduras,KG,0.0,0,17.865000000000002,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.004178187649449547,2.205304623055815,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0048,2026-01-07,ABACATE CONGELADO,Frutas Secas e Congeladas,KG,0.0,0,22.47,7.0,1,0.0,0,7.0,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.995571704609372,8.45841667905049,8.45841667905049,8.45841667905049,8.45841667905049,190.0606227782645,190.0606227782645,1.4584166790504902
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0168,2026-05-06,APARAS DE PÃO,Semi-prontos e Preparados,KG,0.0,0,8.270000000000001,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.015327508824678813,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0132,2026-05-16,AMÊNDOAS LAMINADAS,Nozes e Sementes,KG,0.0,0,119.88,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.5955131188003959,3.2797363746526873,3.2797363746526873,3.2797363746526873,3.2797363746526873,393.17479659336414,393.17479659336414,3.2797363746526873
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0042,2026-04-02,RASPAS DE LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.15,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.02404820523803357,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0138,2026-03-05,GERGELIM PRETO TORRADO,Nozes e Sementes,KG,0.0,0,58.50666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005941609556192519,2.8308958935913,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0084,2026-03-16,IOGURTE,Laticínios,KG,0.0,0,18.866666666666664,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.010357807608085898,30.464717645746514,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0189,2026-04-15,CRUMBLE,Semi-prontos e Preparados,KG,0.0,0,32.71333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0034758041983983697,1.846545667033018,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0240,2026-03-28,AZEITE DE OLIVA,Óleos e Gorduras,L,0.0,0,42.335,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.01981596620459537,3.7134068115197905,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0071,2026-05-04,MASSA DE TAPIOCA,"Grãos, Farinhas e Massas",KG,0.0,0,18.656666666666663,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.007567140427023341,10.105378443870633,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0061,2026-03-06,AVEIA EM FLOCOS,"Grãos, Farinhas e Massas",KG,3.0,1,14.523333333333332,0.0,0,3.0,1,0.0,0,43.56999999999999,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.15692946381662873,4.837615328797949,0.0,-3.0,3.0,0.0,-43.56999999999999,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0152,2026-05-17,BACON,Proteínas,KG,0.0,0,50.69,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.009780740746942079,2.427429511868125,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0040,2026-01-21,MORANGO,Frutas Frescas,KG,0.0,0,22.63,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.009780953726049101,3.517784816077376,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0028,2026-02-11,CHOCOLATE AMARGO,Chocolates e Cacau,KG,0.0,0,82.31666666666666,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.04845366916390211,9.47493591432482,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0192,2026-01-17,EMPANAMENTO SECO,Semi-prontos e Preparados,KG,0.0,0,18.546666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.007580030535367919,2.953698979778509,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0241,2026-01-27,GORDURA DE PALMA,Óleos e Gorduras,KG,0.0,0,21.91,1.0,1,0.0,0,1.0,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9939306267491775,2.267990147879418,2.267990147879418,2.267990147879418,2.267990147879418,49.69166414003806,49.69166414003806,1.2679901478794182
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0215,2026-01-10,PÃO DE CAIXA,Semi-prontos e Preparados,KG,0.0,0,21.92,86.5,1,0.0,0,86.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9973219033869388,90.48271732925366,90.48271732925366,90.48271732925366,90.48271732925366,1983.3811638572404,1983.3811638572404,3.98271732925366
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0236,2026-01-19,PÁPRICA DOCE,Temperos e Especiarias,KG,0.0,0,64.45,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.04799271577664983,10.32080405402897,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0101,2026-03-18,BETERRABA,Legumes e Verduras,KG,0.0,0,6.505,0.5,1,0.0,0,0.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9819977356315363,2.267990147879418,2.267990147879418,2.267990147879418,2.267990147879418,14.753275911955615,14.753275911955615,1.7679901478794182
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0105,2026-04-10,CEBOLINHA,Legumes e Verduras,KG,0.0,0,24.19,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.02903089245172443,3.6081466520472216,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0068,2026-02-21,FERMENTO BIOLÓGICO SECO,"Grãos, Farinhas e Massas",KG,0.0,0,59.88999999999999,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005827852101629334,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0046,2026-04-20,SUMO DE LIMÃO TAHITI,Frutas Frescas,L,0.0,0,6.716666666666666,0.5,1,0.0,0,0.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.992903854761918,2.267990147879418,2.267990147879418,2.267990147879418,2.267990147879418,15.23333382659009,15.23333382659009,1.7679901478794182
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0095,2026-03-17,QUEIJO DE COALHO,Laticínios,KG,0.0,0,63.39333333333334,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.040250515050951376,9.759543925172856,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0008,2026-01-28,MEL DE AROEIRA,Açúcares e Mel,KG,0.0,0,99.14666666666666,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0317196133531862,8.129069548963482,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0231,2026-02-16,PASTA DE ALHO COM GENGIBRE,Temperos e Especiarias,KG,0.0,0,25.52,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.007261748417852379,2.3879126297235773,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0023,2026-04-08,ÁGUA COM GÁS,Bebidas e Bases,UND,0.0,0,5.346666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.021646893958404387,-3.1275185392654774,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0108,2026-03-17,COENTRO,Legumes e Verduras,KG,0.0,0,21.54,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0035654381592845896,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0087,2026-03-05,LEITE EM PÓ,Laticínios,KG,0.0,0,50.370000000000005,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.024282911824322222,3.8523938648617615,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0067,2026-01-26,FARINHA PANKO,"Grãos, Farinhas e Massas",KG,0.0,0,22.65,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.213168867536391,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0167,2026-02-01,TOFU FIRME,Proteínas,KG,0.0,0,32.965,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.004732647570034047,-24.39863994853036,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0057,2026-05-05,SALADA DE FRUTAS,Frutas Secas e Congeladas,UND,0.0,0,12.55,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005677550490986468,122.80658675019694,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0081,2026-02-08,DOCE DE LEITE,Laticínios,KG,0.0,0,33.306666666666665,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.006366142317486795,0.31139937728313505,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0066,2026-03-25,FARINHA DE TRIGO,"Grãos, Farinhas e Massas",KG,0.0,0,7.78,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0262008150581634,81.63072282358385,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0137,2026-05-19,GERGELIM PRETO,Nozes e Sementes,KG,0.0,0,53.81333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.002703157712229883,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0157,2026-01-08,CHATEAUBRIAND DE MIGNON,Proteínas,KG,0.0,0,164.265,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.05717065614286524,2.8308958935913,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0205,2026-02-17,MIX DE VEGETAIS ESCALFADOS,Semi-prontos e Preparados,KG,0.0,0,28.57333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0036381035154941952,1.846545667033018,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0060,2026-05-01,ARROZ PARBOILIZADO,"Grãos, Farinhas e Massas",KG,10.94,1,8.703333333333333,0.0,0,10.94,1,0.0,0,95.21446666666667,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.01911143608684178,15.604760000812181,0.0,-10.94,10.94,0.0,-95.21446666666667,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0079,2026-04-30,CREME DE LEITE FRESCO,Laticínios,L,0.0,0,38.95666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.004344964306973355,4.912767165395188,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0137,2026-03-19,GERGELIM PRETO,Nozes e Sementes,KG,0.0,0,53.81333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005827852101629334,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0012,2026-03-17,CITRUS MIX,Bebidas e Bases,L,0.0,0,32.51333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0221730794981854,5.919683644132046,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0233,2026-01-19,PASTA DE TEMPERO,Temperos e Especiarias,KG,0.0,0,54.46333333333333,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.002264734404052412,2.8308958935913,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0062,2026-02-19,BIFUM,"Grãos, Farinhas e Massas",KG,0.0,0,18.613333333333333,8.0,1,0.0,0,8.0,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9959704654390634,5.861122179102875,5.861122179102875,5.861122179102875,5.861122179102875,109.09502082703484,109.09502082703484,-2.1388778208971253
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0056,2026-01-07,POLPA DE AÇAÍ,Frutas Secas e Congeladas,KG,0.0,0,22.2,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.05781608607898728,10.260458878432573,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0058,2026-01-08,UVA PASSA BRANCA,Frutas Secas e Congeladas,KG,0.0,0,43.56,0.5,1,0.0,0,0.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9898838101575765,2.267990147879418,2.267990147879418,2.267990147879418,2.267990147879418,98.79365084162747,98.79365084162747,1.7679901478794182
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0099,2026-02-19,BATATA DOCE,Legumes e Verduras,KG,0.0,0,7.76,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.004354627043536862,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0042,2026-01-02,RASPAS DE LIMÃO SICILIANO,Frutas Frescas,KG,0.0,0,14.15,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.08007551703682485,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0128,2026-03-26,VINAGRE DE ARROZ,Molhos e Condimentos,KG,0.0,0,35.98,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.02896960652527179,3.8878405319454026,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0190,2026-01-31,CUSCUZ,Semi-prontos e Preparados,KG,0.0,0,12.46,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.010942207351427664,8.953952364319356,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0132,2026-02-02,AMÊNDOAS LAMINADAS,Nozes e Sementes,KG,0.0,0,119.88,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.06427655009816192,4.010980903634704,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0218,2026-01-20,SORVETE DE CREME,Semi-prontos e Preparados,KG,0.0,0,33.276666666666664,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.015356949711693072,55.46929086776151,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0029,2026-02-14,CHOCOLATE AMARGO 70%,Chocolates e Cacau,KG,0.0,0,97.12666666666668,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.021767263563072202,5.711831693582558,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0009,2026-01-02,XAROPE DE DEMERARA,Açúcares e Mel,KG,0.0,0,28.30333333333333,8.5,1,0.0,0,8.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9988969357050325,5.705127184298045,5.705127184298045,5.705127184298045,5.705127184298045,161.474116406249,161.474116406249,-2.7948728157019547
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0131,2026-05-04,AMENDOIM TORRADO SEM SAL,Nozes e Sementes,KG,0.0,0,39.89666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005834920836723726,1.756504712137993,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0134,2026-04-27,CASTANHA DO PARÁ,Nozes e Sementes,KG,0.0,0,111.59333333333332,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.07835044641469598,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0108,2026-01-01,COENTRO,Legumes e Verduras,KG,0.0,0,21.54,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.0054738790378720285,1.9377262802659443,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0189,2026-05-01,CRUMBLE,Semi-prontos e Preparados,KG,0.0,0,32.71333333333333,1.5,1,0.0,0,1.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9961258465766564,2.3594175413142544,2.3594175413142544,2.3594175413142544,2.3594175413142544,77.18441250152696,77.18441250152696,0.8594175413142544
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0192,2026-03-09,EMPANAMENTO SECO,Semi-prontos e Preparados,KG,0.0,0,18.546666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.007230417638657457,13.158377787174365,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0058,2026-02-17,UVA PASSA BRANCA,Frutas Secas e Congeladas,KG,0.0,0,43.56,0.5,1,0.0,0,0.5,1,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,1,0.9872644201303441,2.267990147879418,2.267990147879418,2.267990147879418,2.267990147879418,98.79365084162747,98.79365084162747,1.7679901478794182
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0110,2026-01-24,MIX DE COGUMELOS,Legumes e Verduras,KG,0.0,0,36.650000000000006,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.002646887913992218,3.517784816077376,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0091,2026-01-04,MANTEIGA SEM SAL,Laticínios,KG,0.0,0,83.97666666666667,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.059572597785247795,1.7875005784662645,0.0,0.0,0.0,0.0,0.0,0.0
Distancia - Gradient Boosting,01_knn,Distancia,gradient_boosting,ING0159,2026-02-25,CLARA DE OVO,Proteínas,UND,0.0,0,1.19,0.0,0,0.0,0,0.0,0,0.0,Gradient Boosting Classifier,Gradient Boosting Regressor,0,0.005905099022839506,313.16226761804177,0.0,0.0,0.0,0.0,0.0,0.0
