id,supplier_id,ingredient_id,qty,valor,data_pedido,status,data_prevista
PED000000005050,FOR0024,ING0227,0.42,10.29,2024-01-19,entregue,2024-01-23
PED000000005051,FOR0024,ING0230,46.85,986.49,2024-01-19,entregue,2024-01-23
PED000000005052,FOR0024,ING0236,30.5,2204.82,2024-01-19,entregue,2024-01-23
PED000000005053,FOR0025,ING0239,0.5,27.61,2024-01-19,entregue,2024-02-01
PED000000005054,FOR0010,ING0241,0.5,10.48,2024-01-19,entregue,2024-01-23
PED000000005055,FOR0008,ING0161,3.0,125.26,2024-01-22,entregue,2024-01-30
PED000000005056,FOR0025,ING0161,3.0,101.7,2024-01-23,entregue,2024-01-31
PED000000005057,FOR0011,ING0016,0.5,44.62,2024-01-26,entregue,2024-02-02
PED000000005058,FOR0025,ING0017,1.5,150.35,2024-01-26,entregue,2024-01-29
PED000000005059,FOR0007,ING0039,0.5,21.69,2024-01-26,entregue,2024-01-27
PED000000005060,FOR0007,ING0042,1.0,12.59,2024-01-26,entregue,2024-01-27
PED000000005061,FOR0007,ING0044,0.5,6.34,2024-01-26,entregue,2024-01-28
PED000000005062,FOR0003,ING0047,0.5,10.36,2024-01-26,entregue,2024-01-27
PED000000005063,FOR0013,ING0049,1.0,15.11,2024-01-26,entregue,2024-01-28
PED000000005064,FOR0013,ING0051,0.61,39.75,2024-01-26,entregue,2024-01-28
PED000000005065,FOR0003,ING0053,0.5,45.15,2024-01-26,entregue,2024-01-28
PED000000005066,FOR0018,ING0085,0.5,18.97,2024-01-26,entregue,2024-01-28
PED000000005067,FOR0018,ING0087,0.5,26.85,2024-01-26,entregue,2024-01-28
PED000000005068,FOR0004,ING0097,0.5,14.52,2024-01-26,entregue,2024-01-28
PED000000005069,FOR0007,ING0098,0.5,4.58,2024-01-26,entregue,2024-01-27
PED000000005070,FOR0007,ING0100,0.5,4.62,2024-01-26,entregue,2024-01-27
PED000000005071,FOR0023,ING0103,0.5,3.39,2024-01-26,entregue,2024-01-27
PED000000005072,FOR0023,ING0105,1.0,20.53,2024-01-26,entregue,2024-01-28
PED000000005073,FOR0009,ING0128,0.5,17.27,2024-01-26,entregue,2024-01-30
PED000000005074,FOR0016,ING0133,0.5,54.48,2024-01-26,entregue,2024-01-30
PED000000005075,FOR0016,ING0134,0.5,54.86,2024-01-26,entregue,2024-01-30
PED000000005076,FOR0006,ING0146,1.5,53.1,2024-01-26,entregue,2024-01-31
PED000000005077,FOR0006,ING0149,0.53,24.62,2024-01-26,entregue,2024-01-30
PED000000005078,FOR0008,ING0151,0.5,37.85,2024-01-26,entregue,2024-01-29
PED000000005079,FOR0008,ING0157,15.78,2298.79,2024-01-26,entregue,2024-01-29
PED000000005080,FOR0008,ING0161,3.08,100.28,2024-01-26,entregue,2024-02-05
PED000000005081,FOR0007,ING0163,626.0,543.39,2024-01-26,entregue,2024-01-27
PED000000005082,FOR0008,ING0164,0.52,31.11,2024-01-26,entregue,2024-01-29
PED000000005083,FOR0008,ING0167,40.0,986.47,2024-01-26,entregue,2024-01-30
PED000000005084,FOR0009,ING0227,0.5,9.76,2024-01-26,entregue,2024-01-30
PED000000005085,FOR0009,ING0233,0.5,29.27,2024-01-26,entregue,2024-01-30
PED000000005086,FOR0009,ING0239,0.46,26.98,2024-01-26,entregue,2024-01-30
PED000000005087,FOR0003,ING0052,30.5,510.52,2024-01-30,entregue,2024-02-06
PED000000005088,FOR0003,ING0052,29.5,428.27,2024-01-31,entregue,2024-02-07
PED000000005089,FOR0022,ING0002,9.0,150.97,2024-02-01,entregue,2024-02-04
PED000000005090,FOR0018,ING0052,23.5,384.0,2024-02-01,entregue,2024-02-08
PED000000005091,FOR0018,ING0057,193.0,2510.23,2024-02-01,entregue,2024-02-03
PED000000005092,FOR0004,ING0079,12.5,442.94,2024-02-01,entregue,2024-02-03
PED000000005093,FOR0018,ING0087,3.0,177.65,2024-02-01,entregue,2024-02-03
PED000000005094,FOR0004,ING0096,2.5,100.43,2024-02-01,entregue,2024-02-03
PED000000005095,FOR0023,ING0104,2.0,22.92,2024-02-01,entregue,2024-02-02
PED000000005096,FOR0001,ING0002,8.0,98.16,2024-02-02,entregue,2024-02-05
PED000000005097,FOR0015,ING0008,4.57,451.43,2024-02-02,entregue,2024-02-05
PED000000005098,FOR0011,ING0015,355.41,1675.69,2024-02-02,entregue,2024-02-05
PED000000005099,FOR0014,ING0029,0.5,56.63,2024-02-02,entregue,2024-02-06
PED000000005100,FOR0003,ING0035,1.5,24.66,2024-02-02,entregue,2024-02-03
PED000000005101,FOR0007,ING0036,0.5,7.9,2024-02-02,entregue,2024-02-03
PED000000005102,FOR0023,ING0043,24.5,351.48,2024-02-02,entregue,2024-02-03
PED000000005103,FOR0003,ING0045,12.5,197.85,2024-02-02,entregue,2024-02-06
PED000000005104,FOR0003,ING0047,0.5,9.62,2024-02-02,entregue,2024-02-05
PED000000005105,FOR0013,ING0049,12.5,219.13,2024-02-02,entregue,2024-02-04
PED000000005106,FOR0013,ING0052,21.0,261.57,2024-02-02,entregue,2024-02-09
PED000000005107,FOR0013,ING0056,1.81,42.73,2024-02-02,entregue,2024-02-04
PED000000005108,FOR0013,ING0057,190.0,1738.02,2024-02-02,entregue,2024-02-04
PED000000005109,FOR0016,ING0067,0.5,11.95,2024-02-02,entregue,2024-02-15
PED000000005110,FOR0005,ING0070,9.0,148.58,2024-02-02,entregue,2024-02-06
PED000000005111,FOR0016,ING0073,0.5,6.86,2024-02-02,entregue,2024-02-06
PED000000005112,FOR0018,ING0079,15.04,554.57,2024-02-02,entregue,2024-02-04
PED000000005113,FOR0018,ING0081,0.5,19.44,2024-02-02,entregue,2024-02-09
PED000000005114,FOR0019,ING0085,0.5,16.25,2024-02-02,entregue,2024-02-04
PED000000005115,FOR0018,ING0087,2.0,103.41,2024-02-02,entregue,2024-02-04
PED000000005116,FOR0004,ING0092,5.0,232.96,2024-02-02,entregue,2024-02-04
PED000000005117,FOR0004,ING0096,2.08,85.7,2024-02-02,entregue,2024-02-04
PED000000005118,FOR0007,ING0100,1.0,8.85,2024-02-02,entregue,2024-02-03
PED000000005119,FOR0023,ING0103,0.5,3.41,2024-02-02,entregue,2024-02-03
PED000000005120,FOR0023,ING0113,0.5,3.33,2024-02-02,entregue,2024-02-03
PED000000005121,FOR0023,ING0116,0.5,10.04,2024-02-02,entregue,2024-02-03
PED000000005122,FOR0012,ING0121,1.0,42.16,2024-02-02,entregue,2024-02-06
PED000000005123,FOR0009,ING0128,5.0,164.87,2024-02-02,entregue,2024-02-06
PED000000005124,FOR0016,ING0129,2.0,59.36,2024-02-02,entregue,2024-02-06
PED000000005125,FOR0016,ING0135,0.5,35.86,2024-02-02,entregue,2024-02-06
PED000000005126,FOR0016,ING0138,0.5,31.13,2024-02-02,entregue,2024-02-06
PED000000005127,FOR0006,ING0142,2.0,679.68,2024-02-02,entregue,2024-02-06
PED000000005128,FOR0025,ING0143,1.5,381.52,2024-02-02,entregue,2024-02-06
PED000000005129,FOR0025,ING0150,0.46,9.66,2024-02-02,entregue,2024-02-09
PED000000005130,FOR0025,ING0156,0.5,34.35,2024-02-02,entregue,2024-02-10
PED000000005131,FOR0007,ING0163,733.52,715.0,2024-02-02,entregue,2024-02-03
PED000000005132,FOR0008,ING0164,2.5,130.56,2024-02-02,entregue,2024-02-08
PED000000005133,FOR0025,ING0167,57.0,2063.88,2024-02-02,entregue,2024-02-07
PED000000005134,FOR0018,ING0192,7.5,124.97,2024-02-02,entregue,2024-02-05
PED000000005135,FOR0018,ING0199,0.5,9.69,2024-02-02,entregue,2024-02-05
PED000000005136,FOR0018,ING0214,93.52,405.06,2024-02-02,entregue,2024-02-05
PED000000005137,FOR0014,ING0217,9.0,353.95,2024-02-02,entregue,2024-02-05
PED000000005138,FOR0024,ING0227,0.5,9.91,2024-02-02,entregue,2024-02-06
PED000000005139,FOR0009,ING0231,0.5,11.83,2024-02-02,entregue,2024-02-09
PED000000005140,FOR0010,ING0243,0.5,48.43,2024-02-02,entregue,2024-02-06
PED000000005141,FOR0003,ING0052,16.5,227.69,2024-02-05,entregue,2024-02-07
PED000000005142,FOR0023,ING0106,1.04,6.21,2024-02-05,entregue,2024-02-08
PED000000005143,FOR0012,ING0128,4.0,165.45,2024-02-05,entregue,2024-02-15
PED000000005144,FOR0025,ING0129,1.5,47.54,2024-02-05,entregue,2024-02-09
PED000000005145,FOR0008,ING0164,3.0,174.59,2024-02-05,entregue,2024-02-08
PED000000005146,FOR0025,ING0167,61.88,1963.8,2024-02-05,entregue,2024-02-12
PED000000005147,FOR0025,ING0181,2.96,134.56,2024-02-05,entregue,2024-02-08
PED000000005148,FOR0025,ING0231,1.14,35.51,2024-02-05,entregue,2024-02-09
PED000000005149,FOR0009,ING0236,54.5,2924.79,2024-02-05,entregue,2024-02-09
PED000000005150,FOR0007,ING0104,1.05,11.67,2024-02-06,entregue,2024-02-07
PED000000005151,FOR0023,ING0106,0.91,6.72,2024-02-06,entregue,2024-02-07
PED000000005152,FOR0008,ING0164,2.5,147.3,2024-02-06,entregue,2024-02-09
PED000000005153,FOR0008,ING0167,52.0,1357.81,2024-02-06,entregue,2024-02-13
PED000000005154,FOR0018,ING0181,2.5,112.35,2024-02-06,entregue,2024-02-09
PED000000005155,FOR0024,ING0231,0.5,13.4,2024-02-06,entregue,2024-02-10
PED000000005156,FOR0025,ING0236,55.0,3203.58,2024-02-06,entregue,2024-02-10
PED000000005157,FOR0005,ING0069,7.5,275.42,2024-02-07,entregue,2024-02-11
PED000000005158,FOR0025,ING0164,3.0,164.76,2024-02-07,entregue,2024-02-10
PED000000005159,FOR0018,ING0181,2.43,100.65,2024-02-07,entregue,2024-02-11
PED000000005160,FOR0025,ING0231,0.53,14.14,2024-02-07,entregue,2024-02-11
PED000000005161,FOR0024,ING0236,55.0,3879.52,2024-02-07,entregue,2024-02-11
PED000000005162,FOR0005,ING0069,6.0,200.91,2024-02-08,entregue,2024-02-12
PED000000005163,FOR0025,ING0231,0.5,12.77,2024-02-08,entregue,2024-02-12
PED000000005164,FOR0009,ING0236,53.3,3145.8,2024-02-08,entregue,2024-02-12
PED000000005165,FOR0001,ING0001,0.5,2.94,2024-02-09,entregue,2024-02-12
PED000000005166,FOR0022,ING0004,54.5,528.39,2024-02-09,entregue,2024-02-12
PED000000005167,FOR0022,ING0007,1.45,62.98,2024-02-09,entregue,2024-02-12
PED000000005168,FOR0015,ING0008,5.0,413.95,2024-02-09,entregue,2024-02-12
PED000000005169,FOR0002,ING0029,3.0,280.95,2024-02-09,entregue,2024-02-13
PED000000005170,FOR0003,ING0035,1.0,18.15,2024-02-09,entregue,2024-02-10
PED000000005171,FOR0007,ING0045,14.73,189.91,2024-02-09,entregue,2024-02-11
PED000000005172,FOR0003,ING0047,0.5,8.67,2024-02-09,entregue,2024-02-10
PED000000005173,FOR0013,ING0049,6.5,126.69,2024-02-09,entregue,2024-02-11
PED000000005174,FOR0018,ING0051,0.5,35.43,2024-02-09,entregue,2024-02-11
PED000000005175,FOR0013,ING0055,0.53,22.09,2024-02-09,entregue,2024-02-11
PED000000005176,FOR0003,ING0056,3.62,71.87,2024-02-09,entregue,2024-02-11
PED000000005177,FOR0005,ING0069,7.0,214.98,2024-02-09,entregue,2024-02-13
PED000000005178,FOR0005,ING0070,10.92,147.05,2024-02-09,entregue,2024-02-13
PED000000005179,FOR0004,ING0081,8.21,234.26,2024-02-09,entregue,2024-02-11
PED000000005180,FOR0004,ING0087,0.5,25.17,2024-02-09,entregue,2024-02-11
PED000000005181,FOR0019,ING0090,2.0,139.85,2024-02-09,entregue,2024-02-11
PED000000005182,FOR0004,ING0092,8.5,437.9,2024-02-09,entregue,2024-02-11
PED000000005183,FOR0004,ING0096,0.5,20.82,2024-02-09,entregue,2024-02-11
PED000000005184,FOR0018,ING0097,0.5,19.19,2024-02-09,entregue,2024-02-14
PED000000005185,FOR0023,ING0098,0.5,4.05,2024-02-09,entregue,2024-02-10
PED000000005186,FOR0023,ING0100,0.5,4.45,2024-02-09,entregue,2024-02-11
PED000000005187,FOR0007,ING0104,0.56,6.51,2024-02-09,entregue,2024-02-13
PED000000005188,FOR0007,ING0108,0.5,12.16,2024-02-09,entregue,2024-02-10
PED000000005189,FOR0007,ING0109,0.5,10.49,2024-02-09,entregue,2024-02-12
PED000000005190,FOR0007,ING0112,0.54,6.55,2024-02-09,entregue,2024-02-10
PED000000005191,FOR0007,ING0116,0.5,11.45,2024-02-09,entregue,2024-02-10
PED000000005192,FOR0009,ING0121,1.5,58.08,2024-02-09,entregue,2024-02-13
PED000000005193,FOR0012,ING0124,0.43,33.63,2024-02-09,entregue,2024-02-13
PED000000005194,FOR0009,ING0128,2.0,58.94,2024-02-09,entregue,2024-02-19
PED000000005195,FOR0006,ING0142,2.87,858.15,2024-02-09,entregue,2024-02-13
PED000000005196,FOR0025,ING0143,2.0,482.15,2024-02-09,entregue,2024-02-13
PED000000005197,FOR0016,ING0145,0.5,23.85,2024-02-09,entregue,2024-02-13
PED000000005198,FOR0008,ING0151,1.0,80.45,2024-02-09,entregue,2024-02-12
PED000000005199,FOR0008,ING0152,0.5,25.36,2024-02-09,entregue,2024-02-12
PED000000005200,FOR0025,ING0154,14.5,1764.92,2024-02-09,entregue,2024-02-12
PED000000005201,FOR0025,ING0156,0.5,41.0,2024-02-09,entregue,2024-02-15
PED000000005202,FOR0007,ING0163,583.0,449.5,2024-02-09,entregue,2024-02-10
PED000000005203,FOR0025,ING0165,0.5,121.85,2024-02-09,entregue,2024-02-12
PED000000005204,FOR0025,ING0167,24.5,803.97,2024-02-09,entregue,2024-02-12
PED000000005205,FOR0018,ING0172,2.5,33.53,2024-02-09,entregue,2024-02-12
PED000000005206,FOR0018,ING0192,14.0,280.35,2024-02-09,entregue,2024-02-12
PED000000005207,FOR0018,ING0194,0.53,44.1,2024-02-09,entregue,2024-02-12
PED000000005208,FOR0014,ING0211,24.0,172.74,2024-02-09,entregue,2024-02-12
PED000000005209,FOR0014,ING0214,60.0,235.37,2024-02-09,entregue,2024-02-12
PED000000005210,FOR0009,ING0225,0.5,134.92,2024-02-09,entregue,2024-02-13
PED000000005211,FOR0024,ING0227,0.5,12.72,2024-02-09,entregue,2024-02-13
PED000000005212,FOR0024,ING0229,0.5,54.95,2024-02-09,entregue,2024-02-13
PED000000005213,FOR0009,ING0234,0.5,57.3,2024-02-09,entregue,2024-02-13
PED000000005214,FOR0009,ING0236,22.5,1321.52,2024-02-09,entregue,2024-02-14
PED000000005215,FOR0009,ING0237,0.44,27.28,2024-02-09,entregue,2024-02-13
PED000000005216,FOR0025,ING0243,0.5,53.3,2024-02-09,entregue,2024-02-13
PED000000005217,FOR0014,ING0029,6.0,686.89,2024-02-12,entregue,2024-02-16
PED000000005218,FOR0005,ING0070,26.5,478.55,2024-02-12,entregue,2024-02-16
PED000000005219,FOR0025,ING0121,4.0,152.73,2024-02-12,entregue,2024-02-16
PED000000005220,FOR0012,ING0124,1.0,66.67,2024-02-12,entregue,2024-02-16
PED000000005221,FOR0006,ING0142,7.5,2105.96,2024-02-12,entregue,2024-02-19
PED000000005222,FOR0025,ING0143,8.29,2202.09,2024-02-12,entregue,2024-02-16
PED000000005223,FOR0007,ING0042,1.01,16.74,2024-02-13,entregue,2024-02-15
PED000000005224,FOR0003,ING0042,1.0,14.08,2024-02-14,entregue,2024-02-16
PED000000005225,FOR0019,ING0088,64.0,485.53,2024-02-14,entregue,2024-02-16
PED000000005226,FOR0004,ING0088,53.5,354.36,2024-02-15,entregue,2024-02-20
PED000000005227,FOR0025,ING0143,7.5,1951.59,2024-02-15,entregue,2024-02-19
PED000000005228,FOR0001,ING0004,69.97,484.75,2024-02-16,entregue,2024-02-20
PED000000005229,FOR0001,ING0005,0.5,6.76,2024-02-16,entregue,2024-02-19
PED000000005230,FOR0015,ING0008,8.0,694.76,2024-02-16,entregue,2024-02-20
PED000000005231,FOR0020,ING0016,0.5,56.87,2024-02-16,entregue,2024-02-19
PED000000005232,FOR0020,ING0018,0.5,2.21,2024-02-16,entregue,2024-02-19
PED000000005233,FOR0020,ING0024,2.16,8.03,2024-02-16,entregue,2024-02-19
PED000000005234,FOR0007,ING0045,27.0,359.19,2024-02-16,entregue,2024-02-17
PED000000005235,FOR0007,ING0047,0.5,10.64,2024-02-16,entregue,2024-02-17
PED000000005236,FOR0003,ING0049,14.0,241.27,2024-02-16,entregue,2024-02-18
PED000000005237,FOR0003,ING0050,0.44,34.99,2024-02-16,entregue,2024-02-18
PED000000005238,FOR0013,ING0053,0.5,38.66,2024-02-16,entregue,2024-02-18
PED000000005239,FOR0013,ING0056,13.5,241.4,2024-02-16,entregue,2024-02-18
PED000000005240,FOR0003,ING0057,64.0,763.56,2024-02-16,entregue,2024-02-18
PED000000005241,FOR0018,ING0058,1.5,75.94,2024-02-16,entregue,2024-02-18
PED000000005242,FOR0005,ING0064,0.5,6.98,2024-02-16,entregue,2024-02-20
PED000000005243,FOR0005,ING0068,0.5,30.86,2024-02-16,entregue,2024-02-20
PED000000005244,FOR0005,ING0073,0.5,5.25,2024-02-16,entregue,2024-02-20
PED000000005245,FOR0004,ING0085,0.5,15.11,2024-02-16,entregue,2024-02-18
PED000000005246,FOR0004,ING0097,0.5,13.92,2024-02-16,entregue,2024-02-18
PED000000005247,FOR0023,ING0100,0.5,4.2,2024-02-16,entregue,2024-02-17
PED000000005248,FOR0023,ING0101,0.5,3.36,2024-02-16,entregue,2024-02-17
PED000000005249,FOR0007,ING0103,0.5,3.42,2024-02-16,entregue,2024-02-17
PED000000005250,FOR0023,ING0114,0.5,3.77,2024-02-16,entregue,2024-02-17
PED000000005251,FOR0012,ING0125,1.5,85.81,2024-02-16,entregue,2024-02-20
PED000000005252,FOR0006,ING0133,0.5,43.21,2024-02-16,entregue,2024-02-20
PED000000005253,FOR0016,ING0134,0.5,50.74,2024-02-16,entregue,2024-02-20
PED000000005254,FOR0006,ING0142,3.5,1296.29,2024-02-16,entregue,2024-02-20
PED000000005255,FOR0008,ING0150,0.5,11.88,2024-02-16,entregue,2024-02-19
PED000000005256,FOR0008,ING0152,1.03,45.14,2024-02-16,entregue,2024-02-19
PED000000005257,FOR0008,ING0163,1232.0,1139.31,2024-02-16,entregue,2024-02-17
PED000000005258,FOR0018,ING0192,4.0,84.38,2024-02-16,entregue,2024-02-19
PED000000005259,FOR0018,ING0214,70.06,326.47,2024-02-16,entregue,2024-02-24
PED000000005260,FOR0014,ING0217,29.5,979.0,2024-02-16,entregue,2024-02-19
PED000000005261,FOR0009,ING0228,0.5,122.73,2024-02-16,entregue,2024-02-22
PED000000005262,FOR0009,ING0229,0.45,35.97,2024-02-16,entregue,2024-02-28
PED000000005263,FOR0001,ING0004,133.77,1060.45,2024-02-19,entregue,2024-02-22
PED000000005264,FOR0001,ING0008,27.09,3006.87,2024-02-19,entregue,2024-02-22
PED000000005265,FOR0011,ING0018,79.0,234.79,2024-02-19,entregue,2024-02-22
PED000000005266,FOR0025,ING0024,8.26,28.55,2024-02-19,entregue,2024-02-22
PED000000005267,FOR0019,ING0079,15.5,478.28,2024-02-19,entregue,2024-02-22
PED000000005268,FOR0007,ING0104,2.62,32.34,2024-02-19,entregue,2024-02-24
PED000000005269,FOR0007,ING0116,2.5,62.19,2024-02-19,entregue,2024-02-20
PED000000005270,FOR0008,ING0154,60.69,6101.08,2024-02-19,entregue,2024-02-22
PED000000005271,FOR0008,ING0165,5.0,1069.5,2024-02-19,entregue,2024-02-22
PED000000005272,FOR0014,ING0171,55.0,1267.01,2024-02-19,entregue,2024-02-22
PED000000005273,FOR0018,ING0214,306.39,1352.86,2024-02-19,entregue,2024-02-27
PED000000005274,FOR0024,ING0228,0.98,284.29,2024-02-19,entregue,2024-02-25
PED000000005275,FOR0024,ING0231,1.5,33.81,2024-02-19,entregue,2024-02-23
PED000000005276,FOR0010,ING0240,7.0,280.44,2024-02-19,entregue,2024-02-23
PED000000005277,FOR0010,ING0243,2.83,244.96,2024-02-19,entregue,2024-02-24
PED000000005278,FOR0025,ING0018,85.68,374.47,2024-02-20,entregue,2024-02-23
PED000000005279,FOR0020,ING0024,11.67,43.28,2024-02-20,entregue,2024-02-25
PED000000005280,FOR0002,ING0026,7.5,261.4,2024-02-20,entregue,2024-02-24
PED000000005281,FOR0003,ING0049,27.5,447.78,2024-02-20,entregue,2024-02-22
PED000000005282,FOR0003,ING0056,22.5,486.44,2024-02-20,entregue,2024-02-25
PED000000005283,FOR0003,ING0057,484.24,4735.9,2024-02-20,entregue,2024-02-22
PED000000005284,FOR0004,ING0078,10.0,242.04,2024-02-20,entregue,2024-02-23
PED000000005285,FOR0019,ING0079,15.0,608.88,2024-02-20,entregue,2024-02-22
PED000000005286,FOR0004,ING0096,4.39,166.0,2024-02-20,entregue,2024-02-22
PED000000005287,FOR0023,ING0104,2.5,22.63,2024-02-20,entregue,2024-02-23
PED000000005288,FOR0012,ING0122,69.0,1276.07,2024-02-20,entregue,2024-02-24
PED000000005289,FOR0008,ING0154,80.5,7971.86,2024-02-20,entregue,2024-02-23
PED000000005290,FOR0025,ING0165,6.23,1184.4,2024-02-20,entregue,2024-02-23
PED000000005291,FOR0008,ING0167,88.0,2268.4,2024-02-20,entregue,2024-02-23
PED000000005292,FOR0018,ING0171,81.5,2196.86,2024-02-20,entregue,2024-02-23
PED000000005293,FOR0018,ING0192,126.5,2221.04,2024-02-20,entregue,2024-02-24
PED000000005294,FOR0014,ING0194,1.0,74.94,2024-02-20,entregue,2024-02-23
PED000000005295,FOR0018,ING0206,213.42,3495.69,2024-02-20,entregue,2024-02-23
PED000000005296,FOR0014,ING0211,202.0,1510.52,2024-02-20,entregue,2024-02-23
PED000000005297,FOR0018,ING0214,416.0,1707.71,2024-02-20,entregue,2024-02-28
PED000000005298,FOR0024,ING0228,1.0,272.98,2024-02-20,entregue,2024-02-26
PED000000005299,FOR0024,ING0231,1.37,33.51,2024-02-20,entregue,2024-02-24
PED000000005300,FOR0025,ING0240,10.0,486.1,2024-02-20,entregue,2024-02-24
PED000000005301,FOR0025,ING0243,4.0,402.8,2024-02-20,entregue,2024-02-24
PED000000005302,FOR0022,ING0008,38.5,4335.67,2024-02-21,entregue,2024-02-24
PED000000005303,FOR0020,ING0018,111.5,396.2,2024-02-21,entregue,2024-02-24
PED000000005304,FOR0025,ING0019,950.0,2029.89,2024-02-21,entregue,2024-02-24
PED000000005305,FOR0011,ING0024,14.0,43.17,2024-02-21,entregue,2024-02-24
PED000000005306,FOR0014,ING0026,8.0,403.36,2024-02-21,entregue,2024-02-25
PED000000005307,FOR0023,ING0045,78.5,1351.71,2024-02-21,entregue,2024-02-22
PED000000005308,FOR0003,ING0049,33.5,618.89,2024-02-21,entregue,2024-02-23
PED000000005309,FOR0018,ING0056,29.5,692.73,2024-02-21,entregue,2024-02-23
PED000000005310,FOR0018,ING0057,582.32,7081.7,2024-02-21,entregue,2024-02-23
PED000000005311,FOR0025,ING0069,26.0,934.6,2024-02-21,entregue,2024-02-25
PED000000005312,FOR0025,ING0070,54.5,1083.32,2024-02-21,entregue,2024-02-25
PED000000005313,FOR0019,ING0078,13.0,308.47,2024-02-21,entregue,2024-02-23
PED000000005314,FOR0004,ING0079,16.5,521.22,2024-02-21,entregue,2024-02-23
PED000000005315,FOR0004,ING0084,78.0,1378.07,2024-02-21,entregue,2024-02-23
PED000000005316,FOR0004,ING0090,6.0,453.97,2024-02-21,entregue,2024-02-24
PED000000005317,FOR0004,ING0096,5.0,182.02,2024-02-21,entregue,2024-02-25
PED000000005318,FOR0023,ING0104,3.5,30.39,2024-02-21,entregue,2024-02-22
PED000000005319,FOR0012,ING0122,194.91,4489.81,2024-02-21,entregue,2024-02-25
PED000000005320,FOR0025,ING0129,3.06,94.43,2024-02-21,entregue,2024-02-25
PED000000005321,FOR0008,ING0154,84.0,7955.2,2024-02-21,entregue,2024-02-24
PED000000005322,FOR0025,ING0161,12.5,466.11,2024-02-21,entregue,2024-02-24
PED000000005323,FOR0025,ING0165,8.5,2061.42,2024-02-21,entregue,2024-02-24
PED000000005324,FOR0008,ING0167,120.5,2913.29,2024-02-21,entregue,2024-02-24
PED000000005325,FOR0014,ING0171,69.62,1923.81,2024-02-21,entregue,2024-02-24
PED000000005326,FOR0018,ING0192,172.65,3536.97,2024-02-21,entregue,2024-02-24
PED000000005327,FOR0018,ING0194,1.5,125.17,2024-02-21,entregue,2024-02-24
PED000000005328,FOR0014,ING0206,215.5,2463.96,2024-02-21,entregue,2024-02-25
PED000000005329,FOR0018,ING0211,206.58,1836.87,2024-02-21,entregue,2024-02-24
PED000000005330,FOR0014,ING0214,434.26,1979.23,2024-02-21,entregue,2024-02-24
PED000000005331,FOR0024,ING0228,1.5,410.26,2024-02-21,entregue,2024-02-27
PED000000005332,FOR0025,ING0231,2.23,64.69,2024-02-21,entregue,2024-02-27
PED000000005333,FOR0010,ING0240,9.0,373.04,2024-02-21,entregue,2024-02-25
PED000000005334,FOR0010,ING0243,3.5,336.98,2024-02-21,entregue,2024-02-25
PED000000005335,FOR0011,ING0019,751.0,1196.04,2024-02-22,entregue,2024-02-25
PED000000005336,FOR0002,ING0026,5.5,246.37,2024-02-22,entregue,2024-02-26
PED000000005337,FOR0014,ING0029,12.0,1180.58,2024-02-22,entregue,2024-02-26
PED000000005338,FOR0013,ING0056,24.5,488.77,2024-02-22,entregue,2024-02-25
PED000000005339,FOR0016,ING0069,24.0,674.95,2024-02-22,entregue,2024-02-26
PED000000005340,FOR0005,ING0070,44.95,638.69,2024-02-22,entregue,2024-02-26
