id,date_time,recipe_id,quantity,unit_price
VEN000026480,2023-06-10 10:50:40,REC0084,2,58.9
VEN000026481,2023-06-10 10:58:33,REC0058,1,39.9
VEN000026482,2023-06-10 10:58:40,REC0054,2,32.9
VEN000026483,2023-06-10 10:59:01,REC0078,2,9.9
VEN000026484,2023-06-10 11:00:55,REC0080,4,49.9
VEN000026485,2023-06-10 11:02:40,REC0052,1,39.9
VEN000026486,2023-06-10 11:03:31,REC0078,3,9.9
VEN000026487,2023-06-10 11:06:30,REC0053,4,36.9
VEN000026488,2023-06-10 11:08:07,REC0082,2,54.9
VEN000026489,2023-06-10 11:08:13,REC0089,1,43.9
VEN000026490,2023-06-10 11:20:15,REC0095,3,14.15
VEN000026491,2023-06-10 11:21:04,REC0067,1,16.9
VEN000026492,2023-06-10 11:23:33,REC0060,3,49.9
VEN000026493,2023-06-10 11:24:12,REC0079,2,36.9
VEN000026494,2023-06-10 11:24:28,REC0083,3,54.9
VEN000026495,2023-06-10 11:24:30,REC0078,5,9.9
VEN000026496,2023-06-10 11:24:41,REC0053,1,36.9
VEN000026497,2023-06-10 11:27:13,REC0073,3,18.9
VEN000026498,2023-06-10 11:27:41,REC0067,3,16.9
VEN000026499,2023-06-10 11:28:59,REC0096,3,43.9
VEN000026500,2023-06-10 11:31:03,REC0070,5,18.9
VEN000026501,2023-06-10 11:33:41,REC0091,4,16.5
VEN000026502,2023-06-10 11:36:31,REC0072,3,18.9
VEN000026503,2023-06-10 11:38:45,REC0082,4,54.9
VEN000026504,2023-06-10 11:38:58,REC0094,1,21.9
VEN000026505,2023-06-10 11:39:33,REC0100,1,13.39
VEN000026506,2023-06-10 11:41:46,REC0059,4,35.9
VEN000026507,2023-06-10 11:42:56,REC0051,4,32.9
VEN000026508,2023-06-10 11:47:36,REC0074,1,21.9
VEN000026509,2023-06-10 11:50:12,REC0056,1,35.9
VEN000026510,2023-06-10 11:52:10,REC0051,2,32.9
VEN000026511,2023-06-10 11:53:42,REC0066,4,21.9
VEN000026512,2023-06-10 11:58:34,REC0061,2,32.9
VEN000026513,2023-06-10 12:09:37,REC0046,6,36.9
VEN000026514,2023-06-10 12:11:13,REC0084,2,58.9
VEN000026515,2023-06-10 12:12:46,REC0059,3,35.9
VEN000026516,2023-06-10 12:17:11,REC0056,3,35.9
VEN000026517,2023-06-10 12:19:03,REC0059,3,35.9
VEN000026518,2023-06-10 12:27:32,REC0085,2,25.0
VEN000026519,2023-06-10 12:27:40,REC0077,2,26.9
VEN000026520,2023-06-10 12:28:00,REC0089,2,43.9
VEN000026521,2023-06-10 12:29:00,REC0074,1,21.9
VEN000026522,2023-06-10 12:29:12,REC0081,2,49.9
VEN000026523,2023-06-10 12:30:29,REC0051,4,32.9
VEN000026524,2023-06-10 12:30:30,REC0055,1,35.9
VEN000026525,2023-06-10 12:33:28,REC0089,1,43.9
VEN000026526,2023-06-10 12:34:31,REC0078,1,9.9
VEN000026527,2023-06-10 12:37:06,REC0095,2,14.15
VEN000026528,2023-06-10 12:42:49,REC0070,3,18.9
VEN000026529,2023-06-10 12:45:27,REC0078,2,9.9
VEN000026530,2023-06-10 12:46:01,REC0096,2,43.9
VEN000026531,2023-06-10 13:02:53,REC0074,4,21.9
VEN000026532,2023-06-10 13:08:25,REC0078,2,9.9
VEN000026533,2023-06-10 13:09:00,REC0079,2,36.9
VEN000026534,2023-06-10 13:14:55,REC0045,1,26.9
VEN000026535,2023-06-10 13:29:14,REC0089,4,43.9
VEN000026536,2023-06-10 13:32:04,REC0097,1,11.23
VEN000026537,2023-06-10 13:34:59,REC0093,1,12.0
VEN000026538,2023-06-10 13:35:15,REC0100,1,13.39
VEN000026539,2023-06-10 13:42:51,REC0105,4,59.9
VEN000026540,2023-06-10 13:49:34,REC0066,5,21.9
VEN000026541,2023-06-10 13:53:00,REC0105,1,59.9
VEN000026542,2023-06-10 13:53:10,REC0083,4,54.9
VEN000026543,2023-06-10 13:56:03,REC0059,2,35.9
VEN000026544,2023-06-10 13:56:30,REC0085,5,25.0
VEN000026545,2023-06-10 14:03:56,REC0052,3,39.9
VEN000026546,2023-06-10 14:12:17,REC0079,2,36.9
VEN000026547,2023-06-10 14:15:56,REC0100,3,13.39
VEN000026548,2023-06-10 14:19:36,REC0085,1,25.0
VEN000026549,2023-06-10 14:30:31,REC0048,2,36.9
VEN000026550,2023-06-10 14:38:47,REC0084,1,58.9
VEN000026551,2023-06-10 14:39:30,REC0096,1,43.9
VEN000026552,2023-06-10 14:43:19,REC0059,4,35.9
VEN000026553,2023-06-10 14:46:17,REC0088,2,43.9
VEN000026554,2023-06-10 14:51:41,REC0082,1,54.9
VEN000026555,2023-06-10 14:54:10,REC0100,2,13.39
VEN000026556,2023-06-10 15:02:29,REC0062,2,29.9
VEN000026557,2023-06-10 15:08:48,REC0075,3,26.9
VEN000026558,2023-06-10 15:27:18,REC0073,2,18.9
VEN000026559,2023-06-10 15:28:11,REC0082,1,54.9
VEN000026560,2023-06-10 15:28:31,REC0076,2,29.9
VEN000026561,2023-06-10 15:35:37,REC0080,2,49.9
VEN000026562,2023-06-10 15:35:49,REC0100,3,13.39
VEN000026563,2023-06-10 15:36:35,REC0051,3,32.9
VEN000026564,2023-06-10 15:41:20,REC0050,4,26.9
VEN000026565,2023-06-10 15:44:40,REC0105,1,59.9
VEN000026566,2023-06-10 15:54:46,REC0050,4,26.9
VEN000026567,2023-06-10 15:57:10,REC0093,2,12.0
VEN000026568,2023-06-10 16:02:03,REC0058,3,39.9
VEN000026569,2023-06-10 16:08:25,REC0068,3,26.9
VEN000026570,2023-06-10 16:10:31,REC0074,2,21.9
VEN000026571,2023-06-10 16:17:10,REC0065,2,21.9
VEN000026572,2023-06-10 16:18:30,REC0071,1,18.9
VEN000026573,2023-06-10 16:28:11,REC0091,2,16.5
VEN000026574,2023-06-10 16:31:43,REC0085,2,25.0
VEN000026575,2023-06-10 16:32:21,REC0082,1,54.9
VEN000026576,2023-06-10 16:32:25,REC0068,2,26.9
VEN000026577,2023-06-10 16:34:15,REC0054,3,32.9
VEN000026578,2023-06-10 16:37:31,REC0077,2,26.9
VEN000026579,2023-06-10 16:39:08,REC0088,2,43.9
VEN000026580,2023-06-10 17:20:15,REC0089,1,43.9
VEN000026581,2023-06-10 17:22:23,REC0074,3,21.9
VEN000026582,2023-06-10 17:22:56,REC0045,2,26.9
VEN000026583,2023-06-10 17:38:55,REC0096,2,43.9
VEN000026584,2023-06-10 17:43:13,REC0077,3,26.9
VEN000026585,2023-06-10 17:44:16,REC0065,2,21.9
VEN000026586,2023-06-10 17:46:41,REC0067,1,16.9
VEN000026587,2023-06-10 17:48:42,REC0073,3,18.9
VEN000026588,2023-06-10 17:51:12,REC0067,2,16.9
VEN000026589,2023-06-10 17:53:31,REC0071,2,18.9
VEN000026590,2023-06-10 17:54:48,REC0070,3,18.9
VEN000026591,2023-06-10 17:59:54,REC0047,4,32.9
VEN000026592,2023-06-10 18:03:09,REC0071,3,18.9
VEN000026593,2023-06-10 18:09:14,REC0058,5,39.9
VEN000026594,2023-06-10 18:17:38,REC0081,2,49.9
VEN000026595,2023-06-10 18:18:15,REC0088,1,43.9
VEN000026596,2023-06-10 18:25:24,REC0049,3,26.9
VEN000026597,2023-06-10 18:25:24,REC0086,3,59.9
VEN000026598,2023-06-10 18:27:41,REC0105,3,59.9
VEN000026599,2023-06-10 18:30:49,REC0100,2,13.39
VEN000026600,2023-06-10 18:48:37,REC0066,2,21.9
VEN000026601,2023-06-10 18:52:04,REC0088,3,43.9
VEN000026602,2023-06-10 19:00:20,REC0065,1,21.9
VEN000026603,2023-06-10 19:03:02,REC0094,1,21.9
VEN000026604,2023-06-10 19:05:30,REC0078,4,9.9
VEN000026605,2023-06-10 19:10:35,REC0070,2,18.9
VEN000026606,2023-06-10 19:15:31,REC0067,1,16.9
VEN000026607,2023-06-10 19:16:32,REC0060,5,49.9
VEN000026608,2023-06-10 19:21:31,REC0062,2,29.9
VEN000026609,2023-06-10 19:21:36,REC0080,3,49.9
VEN000026610,2023-06-10 19:27:31,REC0055,5,35.9
VEN000026611,2023-06-10 19:36:14,REC0084,2,58.9
VEN000026612,2023-06-10 19:37:09,REC0076,2,29.9
VEN000026613,2023-06-10 19:39:05,REC0077,3,26.9
VEN000026614,2023-06-10 19:44:02,REC0059,3,35.9
VEN000026615,2023-06-10 19:45:24,REC0053,4,36.9
VEN000026616,2023-06-10 19:48:05,REC0086,2,59.9
VEN000026617,2023-06-10 19:54:03,REC0049,2,26.9
VEN000026618,2023-06-10 19:54:57,REC0076,2,29.9
VEN000026619,2023-06-10 19:57:33,REC0090,4,18.9
VEN000026620,2023-06-10 19:58:39,REC0052,1,39.9
VEN000026621,2023-06-10 19:58:55,REC0067,3,16.9
VEN000026622,2023-06-11 08:31:34,REC0068,3,26.9
VEN000026623,2023-06-11 08:42:00,REC0081,2,49.9
VEN000026624,2023-06-11 08:54:19,REC0069,4,26.9
VEN000026625,2023-06-11 08:58:43,REC0067,1,16.9
VEN000026626,2023-06-11 08:59:01,REC0079,3,36.9
VEN000026627,2023-06-11 09:05:52,REC0069,1,26.9
VEN000026628,2023-06-11 09:10:49,REC0094,1,21.9
VEN000026629,2023-06-11 09:11:09,REC0090,4,18.9
VEN000026630,2023-06-11 09:13:18,REC0092,4,21.9
VEN000026631,2023-06-11 09:18:28,REC0074,2,21.9
VEN000026632,2023-06-11 09:23:04,REC0066,4,21.9
VEN000026633,2023-06-11 09:25:14,REC0046,3,36.9
VEN000026634,2023-06-11 09:30:07,REC0059,3,35.9
VEN000026635,2023-06-11 09:34:34,REC0065,2,21.9
VEN000026636,2023-06-11 09:38:14,REC0067,4,16.9
VEN000026637,2023-06-11 09:50:10,REC0100,4,13.39
VEN000026638,2023-06-11 09:54:05,REC0048,4,36.9
VEN000026639,2023-06-11 09:56:24,REC0071,4,18.9
VEN000026640,2023-06-11 10:00:56,REC0077,6,26.9
VEN000026641,2023-06-11 10:01:35,REC0073,3,18.9
VEN000026642,2023-06-11 10:01:35,REC0082,1,54.9
VEN000026643,2023-06-11 10:02:30,REC0048,3,36.9
VEN000026644,2023-06-11 10:03:15,REC0086,3,59.9
VEN000026645,2023-06-11 10:07:17,REC0061,2,32.9
VEN000026646,2023-06-11 10:07:46,REC0073,2,18.9
VEN000026647,2023-06-11 10:10:41,REC0073,2,18.9
VEN000026648,2023-06-11 10:15:38,REC0100,3,13.39
VEN000026649,2023-06-11 10:22:59,REC0066,1,21.9
VEN000026650,2023-06-11 10:25:05,REC0083,2,54.9
VEN000026651,2023-06-11 10:31:37,REC0075,4,26.9
VEN000026652,2023-06-11 10:35:07,REC0088,2,43.9
VEN000026653,2023-06-11 10:36:17,REC0046,3,36.9
VEN000026654,2023-06-11 10:40:09,REC0051,2,32.9
VEN000026655,2023-06-11 10:44:25,REC0105,2,59.9
VEN000026656,2023-06-11 10:47:15,REC0080,3,49.9
VEN000026657,2023-06-11 10:51:39,REC0071,2,18.9
VEN000026658,2023-06-11 10:52:05,REC0075,3,26.9
VEN000026659,2023-06-11 10:54:31,REC0046,3,36.9
VEN000026660,2023-06-11 10:54:37,REC0079,1,36.9
VEN000026661,2023-06-11 10:59:21,REC0048,1,36.9
VEN000026662,2023-06-11 11:18:52,REC0080,3,49.9
VEN000026663,2023-06-11 11:20:03,REC0091,3,16.5
VEN000026664,2023-06-11 11:20:30,REC0050,5,26.9
VEN000026665,2023-06-11 11:23:21,REC0078,3,9.9
VEN000026666,2023-06-11 11:25:46,REC0075,2,26.9
VEN000026667,2023-06-11 11:28:01,REC0105,3,59.9
VEN000026668,2023-06-11 11:28:17,REC0073,3,18.9
VEN000026669,2023-06-11 11:29:48,REC0088,1,43.9
VEN000026670,2023-06-11 11:30:21,REC0083,1,54.9
VEN000026671,2023-06-11 11:31:02,REC0066,1,21.9
VEN000026672,2023-06-11 11:31:30,REC0066,1,21.9
VEN000026673,2023-06-11 11:34:13,REC0084,3,58.9
VEN000026674,2023-06-11 11:36:40,REC0059,3,35.9
VEN000026675,2023-06-11 11:38:38,REC0093,3,12.0
VEN000026676,2023-06-11 11:41:58,REC0085,5,25.0
VEN000026677,2023-06-11 11:42:06,REC0082,2,54.9
VEN000026678,2023-06-11 11:44:53,REC0083,2,54.9
VEN000026679,2023-06-11 11:46:49,REC0074,3,21.9
VEN000026680,2023-06-11 11:47:04,REC0052,4,39.9
VEN000026681,2023-06-11 11:49:45,REC0052,3,39.9
VEN000026682,2023-06-11 11:50:03,REC0069,2,26.9
VEN000026683,2023-06-11 11:51:19,REC0093,4,12.0
VEN000026684,2023-06-11 11:52:50,REC0081,2,49.9
VEN000026685,2023-06-11 11:58:54,REC0047,3,32.9
VEN000026686,2023-06-11 12:05:46,REC0069,3,26.9
VEN000026687,2023-06-11 12:06:00,REC0067,2,16.9
VEN000026688,2023-06-11 12:15:20,REC0067,2,16.9
VEN000026689,2023-06-11 12:17:31,REC0060,3,49.9
VEN000026690,2023-06-11 12:17:37,REC0054,4,32.9
VEN000026691,2023-06-11 12:18:50,REC0086,4,59.9
VEN000026692,2023-06-11 12:18:59,REC0081,2,49.9
VEN000026693,2023-06-11 12:19:16,REC0096,2,43.9
VEN000026694,2023-06-11 12:20:15,REC0078,5,9.9
VEN000026695,2023-06-11 12:22:31,REC0052,3,39.9
VEN000026696,2023-06-11 12:22:40,REC0080,1,49.9
VEN000026697,2023-06-11 12:23:22,REC0051,2,32.9
VEN000026698,2023-06-11 12:25:45,REC0075,2,26.9
VEN000026699,2023-06-11 12:27:40,REC0059,2,35.9
VEN000026700,2023-06-11 12:29:13,REC0047,2,32.9
VEN000026701,2023-06-11 12:31:03,REC0052,4,39.9
VEN000026702,2023-06-11 12:34:16,REC0049,1,26.9
VEN000026703,2023-06-11 12:37:26,REC0083,1,54.9
VEN000026704,2023-06-11 12:39:43,REC0100,2,13.39
VEN000026705,2023-06-11 12:42:25,REC0098,4,11.85
VEN000026706,2023-06-11 12:46:49,REC0089,1,43.9
VEN000026707,2023-06-11 12:48:05,REC0054,2,32.9
VEN000026708,2023-06-11 12:50:56,REC0100,5,13.39
VEN000026709,2023-06-11 12:52:19,REC0064,4,29.9
VEN000026710,2023-06-11 12:54:04,REC0050,4,26.9
VEN000026711,2023-06-11 12:55:07,REC0099,1,18.9
VEN000026712,2023-06-11 12:57:00,REC0082,4,54.9
VEN000026713,2023-06-11 12:58:28,REC0095,3,14.15
VEN000026714,2023-06-11 13:04:05,REC0089,3,43.9
VEN000026715,2023-06-11 13:10:45,REC0080,3,49.9
VEN000026716,2023-06-11 13:12:15,REC0074,2,21.9
VEN000026717,2023-06-11 13:12:31,REC0054,2,32.9
VEN000026718,2023-06-11 13:13:43,REC0048,2,36.9
VEN000026719,2023-06-11 13:17:23,REC0048,2,36.9
VEN000026720,2023-06-11 13:27:52,REC0060,2,49.9
VEN000026721,2023-06-11 13:28:36,REC0053,3,36.9
VEN000026722,2023-06-11 13:28:48,REC0054,1,32.9
VEN000026723,2023-06-11 13:34:18,REC0077,2,26.9
VEN000026724,2023-06-11 13:38:18,REC0067,2,16.9
VEN000026725,2023-06-11 13:43:06,REC0059,3,35.9
VEN000026726,2023-06-11 13:43:26,REC0074,1,21.9
VEN000026727,2023-06-11 13:50:45,REC0088,3,43.9
VEN000026728,2023-06-11 13:56:05,REC0089,2,43.9
VEN000026729,2023-06-11 13:56:14,REC0095,6,14.15
VEN000026730,2023-06-11 13:58:04,REC0094,3,21.9
VEN000026731,2023-06-11 14:01:35,REC0071,2,18.9
VEN000026732,2023-06-11 14:04:55,REC0062,4,29.9
VEN000026733,2023-06-11 14:06:56,REC0069,1,26.9
VEN000026734,2023-06-11 14:08:13,REC0083,1,54.9
VEN000026735,2023-06-11 14:12:18,REC0100,5,13.39
VEN000026736,2023-06-11 14:18:15,REC0088,2,43.9
VEN000026737,2023-06-11 14:39:51,REC0056,1,35.9
VEN000026738,2023-06-11 14:49:04,REC0053,2,36.9
VEN000026739,2023-06-11 15:03:36,REC0047,1,32.9
VEN000026740,2023-06-11 15:15:52,REC0076,2,29.9
VEN000026741,2023-06-11 15:20:50,REC0081,1,49.9
VEN000026742,2023-06-11 15:22:08,REC0067,3,16.9
VEN000026743,2023-06-11 15:32:52,REC0054,1,32.9
VEN000026744,2023-06-11 15:37:43,REC0105,1,59.9
VEN000026745,2023-06-11 15:38:15,REC0059,2,35.9
VEN000026746,2023-06-11 15:42:25,REC0087,4,42.9
VEN000026747,2023-06-11 15:47:15,REC0086,1,59.9
VEN000026748,2023-06-11 15:52:49,REC0105,1,59.9
VEN000026749,2023-06-11 15:56:18,REC0094,2,21.9
VEN000026750,2023-06-11 16:01:18,REC0048,3,36.9
VEN000026751,2023-06-11 16:05:36,REC0071,3,18.9
VEN000026752,2023-06-11 16:11:52,REC0075,2,26.9
VEN000026753,2023-06-11 16:21:20,REC0065,3,21.9
VEN000026754,2023-06-11 16:24:46,REC0059,4,35.9
VEN000026755,2023-06-11 16:26:23,REC0079,4,36.9
VEN000026756,2023-06-11 16:29:19,REC0076,2,29.9
VEN000026757,2023-06-11 16:32:10,REC0073,3,18.9
VEN000026758,2023-06-11 16:59:27,REC0070,2,18.9
VEN000026759,2023-06-11 17:04:27,REC0085,2,25.0
VEN000026760,2023-06-11 17:04:54,REC0052,1,39.9
VEN000026761,2023-06-11 17:15:27,REC0092,4,21.9
VEN000026762,2023-06-11 17:25:17,REC0068,3,26.9
VEN000026763,2023-06-11 17:28:14,REC0072,1,18.9
VEN000026764,2023-06-11 17:31:43,REC0075,2,26.9
VEN000026765,2023-06-11 17:32:44,REC0100,4,13.39
VEN000026766,2023-06-11 17:33:44,REC0067,1,16.9
VEN000026767,2023-06-11 17:39:31,REC0061,4,32.9
VEN000026768,2023-06-11 17:40:27,REC0051,2,32.9
VEN000026769,2023-06-11 17:41:45,REC0059,1,35.9
VEN000026770,2023-06-11 17:44:57,REC0090,1,18.9
VEN000026771,2023-06-11 18:05:06,REC0093,3,12.0
VEN000026772,2023-06-11 18:06:27,REC0053,2,36.9
VEN000026773,2023-06-11 18:07:21,REC0100,2,13.39
VEN000026774,2023-06-11 18:08:13,REC0083,3,54.9
VEN000026775,2023-06-11 18:25:13,REC0069,4,26.9
VEN000026776,2023-06-11 18:25:57,REC0089,1,43.9
VEN000026777,2023-06-11 18:42:54,REC0098,3,11.85
VEN000026778,2023-06-11 18:44:36,REC0068,3,26.9
VEN000026779,2023-06-11 18:45:06,REC0099,1,18.9
VEN000026780,2023-06-11 18:50:57,REC0054,2,32.9
VEN000026781,2023-06-11 18:59:32,REC0105,2,59.9
VEN000026782,2023-06-11 19:01:27,REC0079,1,36.9
VEN000026783,2023-06-11 19:02:14,REC0085,5,25.0
VEN000026784,2023-06-11 19:04:09,REC0067,7,16.9
VEN000026785,2023-06-11 19:12:53,REC0070,2,18.9
VEN000026786,2023-06-11 19:14:06,REC0059,2,35.9
VEN000026787,2023-06-11 19:20:43,REC0100,1,13.39
VEN000026788,2023-06-11 19:24:39,REC0092,2,21.9
VEN000026789,2023-06-11 19:30:11,REC0052,3,39.9
VEN000026790,2023-06-11 19:37:56,REC0059,4,35.9
VEN000026791,2023-06-11 19:40:55,REC0066,2,21.9
VEN000026792,2023-06-11 19:44:36,REC0073,2,18.9
VEN000026793,2023-06-11 19:44:59,REC0054,2,32.9
VEN000026794,2023-06-11 19:49:40,REC0100,1,13.39
VEN000026795,2023-06-11 19:49:59,REC0066,3,21.9
VEN000026796,2023-06-11 19:50:33,REC0047,1,32.9
VEN000026797,2023-06-11 19:52:27,REC0052,1,39.9
VEN000026798,2023-06-11 19:55:43,REC0053,5,36.9
VEN000026799,2023-06-11 19:55:48,REC0066,3,21.9
VEN000026800,2023-06-11 19:56:05,REC0058,3,39.9
VEN000026801,2023-06-11 19:56:28,REC0086,1,59.9
VEN000026802,2023-06-11 19:57:31,REC0065,2,21.9
VEN000026803,2023-06-11 19:59:29,REC0054,1,32.9
VEN000026804,2023-06-12 08:17:27,REC0082,2,54.9
VEN000026805,2023-06-12 08:56:12,REC0081,1,49.9
VEN000026806,2023-06-12 09:01:17,REC0088,2,43.9
VEN000026807,2023-06-12 09:05:22,REC0066,2,21.9
VEN000026808,2023-06-12 09:06:52,REC0046,1,36.9
VEN000026809,2023-06-12 09:06:56,REC0100,4,13.39
VEN000026810,2023-06-12 09:11:31,REC0048,2,36.9
VEN000026811,2023-06-12 09:12:02,REC0053,2,36.9
VEN000026812,2023-06-12 09:15:02,REC0099,3,18.9
VEN000026813,2023-06-12 09:18:52,REC0100,2,13.39
VEN000026814,2023-06-12 09:24:22,REC0047,1,32.9
VEN000026815,2023-06-12 09:29:13,REC0092,2,21.9
VEN000026816,2023-06-12 09:34:26,REC0074,4,21.9
VEN000026817,2023-06-12 09:37:27,REC0068,4,26.9
VEN000026818,2023-06-12 09:38:34,REC0048,6,36.9
VEN000026819,2023-06-12 09:45:58,REC0099,1,18.9
VEN000026820,2023-06-12 09:47:10,REC0066,5,21.9
VEN000026821,2023-06-12 09:49:56,REC0045,2,26.9
VEN000026822,2023-06-12 09:52:04,REC0054,2,32.9
VEN000026823,2023-06-12 09:54:37,REC0077,4,26.9
VEN000026824,2023-06-12 10:04:35,REC0065,4,21.9
VEN000026825,2023-06-12 10:07:22,REC0065,3,21.9
VEN000026826,2023-06-12 10:08:29,REC0067,2,16.9
VEN000026827,2023-06-12 10:10:10,REC0060,3,49.9
VEN000026828,2023-06-12 10:11:00,REC0077,5,26.9
VEN000026829,2023-06-12 10:14:03,REC0080,2,49.9
VEN000026830,2023-06-12 10:20:02,REC0087,5,42.9
VEN000026831,2023-06-12 10:20:55,REC0065,1,21.9
VEN000026832,2023-06-12 10:21:13,REC0066,4,21.9
VEN000026833,2023-06-12 10:22:18,REC0056,3,35.9
VEN000026834,2023-06-12 10:28:01,REC0047,1,32.9
VEN000026835,2023-06-12 10:37:06,REC0053,3,36.9
VEN000026836,2023-06-12 10:37:17,REC0078,2,9.9
VEN000026837,2023-06-12 10:37:51,REC0083,3,54.9
VEN000026838,2023-06-12 10:39:30,REC0091,2,16.5
VEN000026839,2023-06-12 10:41:20,REC0075,2,26.9
VEN000026840,2023-06-12 10:46:39,REC0067,4,16.9
VEN000026841,2023-06-12 10:47:31,REC0048,2,36.9
VEN000026842,2023-06-12 10:48:46,REC0081,3,49.9
VEN000026843,2023-06-12 10:50:50,REC0047,4,32.9
VEN000026844,2023-06-12 10:53:20,REC0072,3,18.9
VEN000026845,2023-06-12 10:53:58,REC0083,2,54.9
VEN000026846,2023-06-12 10:54:28,REC0061,3,32.9
VEN000026847,2023-06-12 10:54:58,REC0091,3,16.5
VEN000026848,2023-06-12 10:58:35,REC0087,2,42.9
VEN000026849,2023-06-12 11:00:37,REC0096,1,43.9
VEN000026850,2023-06-12 11:04:08,REC0056,2,35.9
VEN000026851,2023-06-12 11:07:22,REC0067,4,16.9
VEN000026852,2023-06-12 11:08:22,REC0056,2,35.9
VEN000026853,2023-06-12 11:09:27,REC0077,2,26.9
VEN000026854,2023-06-12 11:09:40,REC0066,2,21.9
VEN000026855,2023-06-12 11:10:02,REC0045,2,26.9
VEN000026856,2023-06-12 11:10:23,REC0074,2,21.9
VEN000026857,2023-06-12 11:10:33,REC0059,1,35.9
VEN000026858,2023-06-12 11:14:02,REC0080,4,49.9
VEN000026859,2023-06-12 11:16:23,REC0061,2,32.9
VEN000026860,2023-06-12 11:16:44,REC0058,4,39.9
VEN000026861,2023-06-12 11:17:28,REC0067,1,16.9
VEN000026862,2023-06-12 11:21:58,REC0100,4,13.39
VEN000026863,2023-06-12 11:26:18,REC0079,2,36.9
VEN000026864,2023-06-12 11:31:37,REC0054,4,32.9
VEN000026865,2023-06-12 11:35:05,REC0065,3,21.9
VEN000026866,2023-06-12 11:35:43,REC0076,2,29.9
VEN000026867,2023-06-12 11:36:19,REC0099,1,18.9
VEN000026868,2023-06-12 11:37:10,REC0078,5,9.9
VEN000026869,2023-06-12 11:37:58,REC0078,3,9.9
VEN000026870,2023-06-12 11:41:50,REC0086,5,59.9
VEN000026871,2023-06-12 11:43:26,REC0092,3,21.9
VEN000026872,2023-06-12 11:46:37,REC0105,2,59.9
VEN000026873,2023-06-12 11:48:27,REC0087,1,42.9
VEN000026874,2023-06-12 11:56:30,REC0072,3,18.9
VEN000026875,2023-06-12 11:56:48,REC0093,2,12.0
VEN000026876,2023-06-12 11:58:29,REC0105,3,59.9
VEN000026877,2023-06-12 11:59:17,REC0066,2,21.9
VEN000026878,2023-06-12 11:59:38,REC0076,2,29.9
VEN000026879,2023-06-12 12:00:20,REC0048,3,36.9
VEN000026880,2023-06-12 12:01:12,REC0060,2,49.9
VEN000026881,2023-06-12 12:06:37,REC0066,3,21.9
VEN000026882,2023-06-12 12:06:53,REC0071,1,18.9
VEN000026883,2023-06-12 12:09:27,REC0051,3,32.9
VEN000026884,2023-06-12 12:09:37,REC0069,2,26.9
VEN000026885,2023-06-12 12:10:44,REC0053,3,36.9
VEN000026886,2023-06-12 12:15:11,REC0096,1,43.9
VEN000026887,2023-06-12 12:21:56,REC0070,2,18.9
VEN000026888,2023-06-12 12:21:58,REC0071,2,18.9
VEN000026889,2023-06-12 12:23:47,REC0079,2,36.9
VEN000026890,2023-06-12 12:29:07,REC0074,3,21.9
VEN000026891,2023-06-12 12:29:25,REC0067,4,16.9
VEN000026892,2023-06-12 12:29:51,REC0083,3,54.9
VEN000026893,2023-06-12 12:30:34,REC0052,2,39.9
VEN000026894,2023-06-12 12:34:08,REC0047,2,32.9
VEN000026895,2023-06-12 12:36:08,REC0096,6,43.9
VEN000026896,2023-06-12 12:36:57,REC0091,2,16.5
VEN000026897,2023-06-12 12:40:57,REC0060,2,49.9
VEN000026898,2023-06-12 12:41:52,REC0051,1,32.9
VEN000026899,2023-06-12 12:44:55,REC0088,1,43.9
VEN000026900,2023-06-12 12:47:55,REC0089,3,43.9
VEN000026901,2023-06-12 12:50:28,REC0061,3,32.9
VEN000026902,2023-06-12 12:51:10,REC0050,1,26.9
VEN000026903,2023-06-12 12:53:34,REC0088,1,43.9
VEN000026904,2023-06-12 12:54:16,REC0059,3,35.9
VEN000026905,2023-06-12 12:54:46,REC0086,2,59.9
VEN000026906,2023-06-12 12:55:40,REC0080,3,49.9
VEN000026907,2023-06-12 12:55:48,REC0055,2,35.9
VEN000026908,2023-06-12 12:58:07,REC0066,2,21.9
VEN000026909,2023-06-12 12:59:08,REC0074,3,21.9
VEN000026910,2023-06-12 13:00:27,REC0095,2,14.15
VEN000026911,2023-06-12 13:00:28,REC0049,3,26.9
VEN000026912,2023-06-12 13:02:18,REC0065,4,21.9
VEN000026913,2023-06-12 13:03:46,REC0060,2,49.9
VEN000026914,2023-06-12 13:10:56,REC0086,2,59.9
VEN000026915,2023-06-12 13:13:19,REC0092,3,21.9
VEN000026916,2023-06-12 13:13:30,REC0105,6,59.9
VEN000026917,2023-06-12 13:15:38,REC0063,5,29.9
VEN000026918,2023-06-12 13:18:54,REC0060,1,49.9
VEN000026919,2023-06-12 13:20:12,REC0047,5,32.9
VEN000026920,2023-06-12 13:21:55,REC0100,4,13.39
VEN000026921,2023-06-12 13:23:13,REC0046,3,36.9
VEN000026922,2023-06-12 13:25:05,REC0056,3,35.9
VEN000026923,2023-06-12 13:25:15,REC0061,2,32.9
VEN000026924,2023-06-12 13:25:37,REC0045,4,26.9
VEN000026925,2023-06-12 13:25:43,REC0078,2,9.9
VEN000026926,2023-06-12 13:25:50,REC0054,1,32.9
VEN000026927,2023-06-12 13:26:15,REC0086,2,59.9
VEN000026928,2023-06-12 13:27:41,REC0067,5,16.9
VEN000026929,2023-06-12 13:27:48,REC0091,1,16.5
