id,date_time,ingredient_id,quantity
EST000014931,2023-03-03 20:00:00,ING0047,0.25
EST000014932,2023-03-03 20:00:00,ING0048,18.68
EST000014933,2023-03-03 20:00:00,ING0049,142.2
EST000014934,2023-03-03 20:00:00,ING0050,0.25
EST000014935,2023-03-03 20:00:00,ING0051,0.0
EST000014936,2023-03-03 20:00:00,ING0052,66.38
EST000014937,2023-03-03 20:00:00,ING0053,0.25
EST000014938,2023-03-03 20:00:00,ING0054,0.08
EST000014939,2023-03-03 20:00:00,ING0055,0.25
EST000014940,2023-03-03 20:00:00,ING0056,120.0
EST000014941,2023-03-03 20:00:00,ING0057,1920.0
EST000014942,2023-03-03 20:00:00,ING0058,0.25
EST000014943,2023-03-03 20:00:00,ING0059,6.08
EST000014944,2023-03-03 20:00:00,ING0060,162.0
EST000014945,2023-03-03 20:00:00,ING0061,2.55
EST000014946,2023-03-03 20:00:00,ING0062,13.5
EST000014947,2023-03-03 20:00:00,ING0063,41.85
EST000014948,2023-03-03 20:00:00,ING0064,0.25
EST000014949,2023-03-03 20:00:00,ING0065,0.25
EST000014950,2023-03-03 20:00:00,ING0066,758.76
EST000014951,2023-03-03 20:00:00,ING0067,0.75
EST000014952,2023-03-03 20:00:00,ING0068,0.25
EST000014953,2023-03-03 20:00:00,ING0069,49.86
EST000014954,2023-03-03 20:00:00,ING0070,69.75
EST000014955,2023-03-03 20:00:00,ING0071,0.48
EST000014956,2023-03-03 20:00:00,ING0072,0.25
EST000014957,2023-03-03 20:00:00,ING0073,0.25
EST000014958,2023-03-03 20:00:00,ING0074,0.25
EST000014959,2023-03-03 20:00:00,ING0075,5.4
EST000014960,2023-03-03 20:00:00,ING0076,0.96
EST000014961,2023-03-03 20:00:00,ING0077,13.5
EST000014962,2023-03-03 20:00:00,ING0078,15.75
EST000014963,2023-03-03 20:00:00,ING0079,219.15
EST000014964,2023-03-03 20:00:00,ING0080,11.48
EST000014965,2023-03-03 20:00:00,ING0081,72.0
EST000014966,2023-03-03 20:00:00,ING0082,41.52
EST000014967,2023-03-03 20:00:00,ING0083,22.5
EST000014968,2023-03-03 20:00:00,ING0084,116.1
EST000014969,2023-03-03 20:00:00,ING0085,0.0
EST000014970,2023-03-03 20:00:00,ING0086,256.5
EST000014971,2023-03-03 20:00:00,ING0087,24.0
EST000014972,2023-03-03 20:00:00,ING0088,172.1
EST000014973,2023-03-03 20:00:00,ING0089,72.0
EST000014974,2023-03-03 20:00:00,ING0090,8.44
EST000014975,2023-03-03 20:00:00,ING0091,15.52
EST000014976,2023-03-03 20:00:00,ING0092,53.84
EST000014977,2023-03-03 20:00:00,ING0093,13.72
EST000014978,2023-03-03 20:00:00,ING0094,9.45
EST000014979,2023-03-03 20:00:00,ING0095,106.98
EST000014980,2023-03-03 20:00:00,ING0096,10.46
EST000014981,2023-03-03 20:00:00,ING0097,0.0
EST000014982,2023-03-03 20:00:00,ING0098,0.25
EST000014983,2023-03-03 20:00:00,ING0099,0.25
EST000014984,2023-03-03 20:00:00,ING0100,0.25
EST000014985,2023-03-03 20:00:00,ING0101,0.25
EST000014986,2023-03-03 20:00:00,ING0102,3.71
EST000014987,2023-03-03 20:00:00,ING0103,0.25
EST000014988,2023-03-03 20:00:00,ING0104,7.76
EST000014989,2023-03-03 20:00:00,ING0105,5.62
EST000014990,2023-03-03 20:00:00,ING0106,7.76
EST000014991,2023-03-03 20:00:00,ING0107,16.2
EST000014992,2023-03-03 20:00:00,ING0108,0.0
EST000014993,2023-03-03 20:00:00,ING0109,0.75
EST000014994,2023-03-03 20:00:00,ING0110,16.2
EST000014995,2023-03-03 20:00:00,ING0111,20.25
EST000014996,2023-03-03 20:00:00,ING0112,0.25
EST000014997,2023-03-03 20:00:00,ING0113,0.25
EST000014998,2023-03-03 20:00:00,ING0114,0.25
EST000014999,2023-03-03 20:00:00,ING0115,6.08
EST000015000,2023-03-03 20:00:00,ING0116,4.05
EST000015001,2023-03-03 20:00:00,ING0117,0.25
EST000015002,2023-03-03 20:00:00,ING0118,0.75
EST000015003,2023-03-03 20:00:00,ING0119,9.18
EST000015004,2023-03-03 20:00:00,ING0120,53.78
EST000015005,2023-03-03 20:00:00,ING0121,21.6
EST000015006,2023-03-03 20:00:00,ING0122,84.51
EST000015007,2023-03-03 20:00:00,ING0123,17.89
EST000015008,2023-03-03 20:00:00,ING0124,4.05
EST000015009,2023-03-03 20:00:00,ING0125,0.0
EST000015010,2023-03-03 20:00:00,ING0126,42.19
EST000015011,2023-03-03 20:00:00,ING0127,0.25
EST000015012,2023-03-03 20:00:00,ING0128,21.38
EST000015013,2023-03-03 20:00:00,ING0129,20.7
EST000015014,2023-03-03 20:00:00,ING0130,0.75
EST000015015,2023-03-03 20:00:00,ING0131,6.08
EST000015016,2023-03-03 20:00:00,ING0132,11.34
EST000015017,2023-03-03 20:00:00,ING0133,0.0
EST000015018,2023-03-03 20:00:00,ING0134,0.0
EST000015019,2023-03-03 20:00:00,ING0135,0.25
EST000015020,2023-03-03 20:00:00,ING0136,0.25
EST000015021,2023-03-03 20:00:00,ING0137,0.75
EST000015022,2023-03-03 20:00:00,ING0138,0.75
EST000015023,2023-03-03 20:00:00,ING0139,21.38
EST000015024,2023-03-03 20:00:00,ING0140,3.15
EST000015025,2023-03-03 20:00:00,ING0141,0.02
EST000015026,2023-03-03 20:00:00,ING0142,39.38
EST000015027,2023-03-03 20:00:00,ING0143,19.69
EST000015028,2023-03-03 20:00:00,ING0144,17.99
EST000015029,2023-03-03 20:00:00,ING0145,0.25
EST000015030,2023-03-03 20:00:00,ING0146,0.0
EST000015031,2023-03-03 20:00:00,ING0147,0.25
EST000015032,2023-03-03 20:00:00,ING0148,0.25
EST000015033,2023-03-03 20:00:00,ING0149,0.25
EST000015034,2023-03-03 20:00:00,ING0150,0.0
EST000015035,2023-03-03 20:00:00,ING0151,0.25
EST000015036,2023-03-03 20:00:00,ING0152,6.98
EST000015037,2023-03-03 20:00:00,ING0153,0.75
EST000015038,2023-03-03 20:00:00,ING0154,52.65
EST000015039,2023-03-03 20:00:00,ING0155,0.1
EST000015040,2023-03-03 20:00:00,ING0156,0.0
EST000015041,2023-03-03 20:00:00,ING0157,112.5
EST000015042,2023-03-03 20:00:00,ING0158,382.0
EST000015043,2023-03-03 20:00:00,ING0159,2437.0
EST000015044,2023-03-03 20:00:00,ING0160,12.15
EST000015045,2023-03-03 20:00:00,ING0161,13.5
EST000015046,2023-03-03 20:00:00,ING0162,562.0
EST000015047,2023-03-03 20:00:00,ING0163,3696.0
EST000015048,2023-03-03 20:00:00,ING0164,13.5
EST000015049,2023-03-03 20:00:00,ING0165,27.0
EST000015050,2023-03-03 20:00:00,ING0166,3.82
EST000015051,2023-03-03 20:00:00,ING0167,213.75
EST000015052,2023-03-03 20:00:00,ING0168,0.25
EST000015053,2023-03-03 20:00:00,ING0169,19.13
EST000015054,2023-03-03 20:00:00,ING0170,37.12
EST000015055,2023-03-03 20:00:00,ING0171,101.25
EST000015056,2023-03-03 20:00:00,ING0172,37.2
EST000015057,2023-03-03 20:00:00,ING0173,35.1
EST000015058,2023-03-03 20:00:00,ING0174,0.36
EST000015059,2023-03-03 20:00:00,ING0175,67.5
EST000015060,2023-03-03 20:00:00,ING0176,180.0
EST000015061,2023-03-03 20:00:00,ING0177,1012.0
EST000015062,2023-03-03 20:00:00,ING0178,844.0
EST000015063,2023-03-03 20:00:00,ING0179,158.0
EST000015064,2023-03-03 20:00:00,ING0180,0.0
EST000015065,2023-03-03 20:00:00,ING0181,10.12
EST000015066,2023-03-03 20:00:00,ING0182,48.71
EST000015067,2023-03-03 20:00:00,ING0183,0.03
EST000015068,2023-03-03 20:00:00,ING0184,30.9
EST000015069,2023-03-03 20:00:00,ING0185,731.0
EST000015070,2023-03-03 20:00:00,ING0186,24.98
EST000015071,2023-03-03 20:00:00,ING0187,8.44
EST000015072,2023-03-03 20:00:00,ING0188,202.0
EST000015073,2023-03-03 20:00:00,ING0189,14.4
EST000015074,2023-03-03 20:00:00,ING0190,90.0
EST000015075,2023-03-03 20:00:00,ING0191,106.88
EST000015076,2023-03-03 20:00:00,ING0192,106.88
EST000015077,2023-03-03 20:00:00,ING0193,0.07
EST000015078,2023-03-03 20:00:00,ING0194,2.03
EST000015079,2023-03-03 20:00:00,ING0195,0.02
EST000015080,2023-03-03 20:00:00,ING0196,1.8
EST000015081,2023-03-03 20:00:00,ING0197,236.25
EST000015082,2023-03-03 20:00:00,ING0198,0.0
EST000015083,2023-03-03 20:00:00,ING0199,0.25
EST000015084,2023-03-03 20:00:00,ING0200,19.38
EST000015085,2023-03-03 20:00:00,ING0201,0.25
EST000015086,2023-03-03 20:00:00,ING0202,101.25
EST000015087,2023-03-03 20:00:00,ING0203,23.62
EST000015088,2023-03-03 20:00:00,ING0204,3.38
EST000015089,2023-03-03 20:00:00,ING0205,4.5
EST000015090,2023-03-03 20:00:00,ING0206,2.24
EST000015091,2023-03-03 20:00:00,ING0207,11.25
EST000015092,2023-03-03 20:00:00,ING0208,0.0
EST000015093,2023-03-03 20:00:00,ING0209,0.0
EST000015094,2023-03-03 20:00:00,ING0210,169.0
EST000015095,2023-03-03 20:00:00,ING0211,600.0
EST000015096,2023-03-03 20:00:00,ING0212,1.0
EST000015097,2023-03-03 20:00:00,ING0213,14.81
EST000015098,2023-03-03 20:00:00,ING0214,416.0
EST000015099,2023-03-03 20:00:00,ING0215,206.71
EST000015100,2023-03-03 20:00:00,ING0216,292.0
EST000015101,2023-03-03 20:00:00,ING0217,47.25
EST000015102,2023-03-03 20:00:00,ING0218,179.35
EST000015103,2023-03-03 20:00:00,ING0219,0.3
EST000015104,2023-03-03 20:00:00,ING0220,16.88
EST000015105,2023-03-03 20:00:00,ING0221,33.75
EST000015106,2023-03-03 20:00:00,ING0222,7.58
EST000015107,2023-03-03 20:00:00,ING0223,0.0
EST000015108,2023-03-03 20:00:00,ING0224,12.38
EST000015109,2023-03-03 20:00:00,ING0225,0.25
EST000015110,2023-03-03 20:00:00,ING0226,0.25
EST000015111,2023-03-03 20:00:00,ING0227,0.0
EST000015112,2023-03-03 20:00:00,ING0228,4.05
EST000015113,2023-03-03 20:00:00,ING0229,0.75
EST000015114,2023-03-03 20:00:00,ING0230,77.51
EST000015115,2023-03-03 20:00:00,ING0231,5.18
EST000015116,2023-03-03 20:00:00,ING0232,57.0
EST000015117,2023-03-03 20:00:00,ING0233,0.25
EST000015118,2023-03-03 20:00:00,ING0234,0.02
EST000015119,2023-03-03 20:00:00,ING0235,0.25
EST000015120,2023-03-03 20:00:00,ING0236,337.5
EST000015121,2023-03-03 20:00:00,ING0237,0.25
EST000015122,2023-03-03 20:00:00,ING0238,24.52
EST000015123,2023-03-03 20:00:00,ING0239,0.25
EST000015124,2023-03-03 20:00:00,ING0240,10.46
EST000015125,2023-03-03 20:00:00,ING0241,0.25
EST000015126,2023-03-03 20:00:00,ING0242,110.57
EST000015127,2023-03-03 20:00:00,ING0243,5.62
EST000015128,2023-03-03 20:00:00,ING0244,0.25
EST000015129,2023-03-04 20:00:00,ING0001,0.25
EST000015130,2023-03-04 20:00:00,ING0002,25.65
EST000015131,2023-03-04 20:00:00,ING0003,0.0
EST000015132,2023-03-04 20:00:00,ING0004,1.16
EST000015133,2023-03-04 20:00:00,ING0005,0.0
EST000015134,2023-03-04 20:00:00,ING0006,225.22
EST000015135,2023-03-04 20:00:00,ING0007,3.82
EST000015136,2023-03-04 20:00:00,ING0008,38.52
EST000015137,2023-03-04 20:00:00,ING0009,0.07
EST000015138,2023-03-04 20:00:00,ING0010,2550.0
EST000015139,2023-03-04 20:00:00,ING0011,0.25
EST000015140,2023-03-04 20:00:00,ING0012,20.32
EST000015141,2023-03-04 20:00:00,ING0013,9.22
EST000015142,2023-03-04 20:00:00,ING0014,10.69
EST000015143,2023-03-04 20:00:00,ING0015,906.0
EST000015144,2023-03-04 20:00:00,ING0016,0.25
EST000015145,2023-03-04 20:00:00,ING0017,0.25
EST000015146,2023-03-04 20:00:00,ING0018,203.17
EST000015147,2023-03-04 20:00:00,ING0019,821.0
EST000015148,2023-03-04 20:00:00,ING0020,10.69
EST000015149,2023-03-04 20:00:00,ING0021,19.58
EST000015150,2023-03-04 20:00:00,ING0022,16.88
EST000015151,2023-03-04 20:00:00,ING0023,0.0
EST000015152,2023-03-04 20:00:00,ING0024,32.13
EST000015153,2023-03-04 20:00:00,ING0025,54.0
EST000015154,2023-03-04 20:00:00,ING0026,9.45
EST000015155,2023-03-04 20:00:00,ING0027,12.15
EST000015156,2023-03-04 20:00:00,ING0028,59.26
EST000015157,2023-03-04 20:00:00,ING0029,0.16
EST000015158,2023-03-04 20:00:00,ING0030,28.35
EST000015159,2023-03-04 20:00:00,ING0031,0.25
EST000015160,2023-03-04 20:00:00,ING0032,123.05
EST000015161,2023-03-04 20:00:00,ING0033,9.79
EST000015162,2023-03-04 20:00:00,ING0034,5.4
EST000015163,2023-03-04 20:00:00,ING0035,6.75
EST000015164,2023-03-04 20:00:00,ING0036,0.25
EST000015165,2023-03-04 20:00:00,ING0037,6.75
EST000015166,2023-03-04 20:00:00,ING0038,24.0
EST000015167,2023-03-04 20:00:00,ING0039,0.25
EST000015168,2023-03-04 20:00:00,ING0040,0.1
EST000015169,2023-03-04 20:00:00,ING0041,0.25
EST000015170,2023-03-04 20:00:00,ING0042,2.03
EST000015171,2023-03-04 20:00:00,ING0043,98.55
EST000015172,2023-03-04 20:00:00,ING0044,0.25
EST000015173,2023-03-04 20:00:00,ING0045,109.35
EST000015174,2023-03-04 20:00:00,ING0046,0.25
EST000015175,2023-03-04 20:00:00,ING0047,0.25
EST000015176,2023-03-04 20:00:00,ING0048,18.68
EST000015177,2023-03-04 20:00:00,ING0049,53.32
EST000015178,2023-03-04 20:00:00,ING0050,0.25
EST000015179,2023-03-04 20:00:00,ING0051,0.25
EST000015180,2023-03-04 20:00:00,ING0052,66.38
EST000015181,2023-03-04 20:00:00,ING0053,0.0
EST000015182,2023-03-04 20:00:00,ING0054,0.08
EST000015183,2023-03-04 20:00:00,ING0055,0.25
EST000015184,2023-03-04 20:00:00,ING0056,120.0
EST000015185,2023-03-04 20:00:00,ING0057,1920.0
EST000015186,2023-03-04 20:00:00,ING0058,0.25
EST000015187,2023-03-04 20:00:00,ING0059,6.08
EST000015188,2023-03-04 20:00:00,ING0060,60.75
EST000015189,2023-03-04 20:00:00,ING0061,2.55
EST000015190,2023-03-04 20:00:00,ING0062,13.5
EST000015191,2023-03-04 20:00:00,ING0063,41.85
EST000015192,2023-03-04 20:00:00,ING0064,0.25
EST000015193,2023-03-04 20:00:00,ING0065,0.25
EST000015194,2023-03-04 20:00:00,ING0066,284.54
EST000015195,2023-03-04 20:00:00,ING0067,0.25
EST000015196,2023-03-04 20:00:00,ING0068,0.0
EST000015197,2023-03-04 20:00:00,ING0069,49.86
EST000015198,2023-03-04 20:00:00,ING0070,69.75
EST000015199,2023-03-04 20:00:00,ING0071,62.44
EST000015200,2023-03-04 20:00:00,ING0072,0.25
EST000015201,2023-03-04 20:00:00,ING0073,0.25
EST000015202,2023-03-04 20:00:00,ING0074,0.25
EST000015203,2023-03-04 20:00:00,ING0075,5.4
EST000015204,2023-03-04 20:00:00,ING0076,0.96
EST000015205,2023-03-04 20:00:00,ING0077,13.5
EST000015206,2023-03-04 20:00:00,ING0078,0.11
EST000015207,2023-03-04 20:00:00,ING0079,0.0
EST000015208,2023-03-04 20:00:00,ING0080,11.48
EST000015209,2023-03-04 20:00:00,ING0081,72.0
EST000015210,2023-03-04 20:00:00,ING0082,41.52
EST000015211,2023-03-04 20:00:00,ING0083,8.44
EST000015212,2023-03-04 20:00:00,ING0084,116.1
EST000015213,2023-03-04 20:00:00,ING0085,0.0
EST000015214,2023-03-04 20:00:00,ING0086,256.5
EST000015215,2023-03-04 20:00:00,ING0087,0.06
EST000015216,2023-03-04 20:00:00,ING0088,172.1
EST000015217,2023-03-04 20:00:00,ING0089,192.0
EST000015218,2023-03-04 20:00:00,ING0090,8.44
EST000015219,2023-03-04 20:00:00,ING0091,15.52
EST000015220,2023-03-04 20:00:00,ING0092,53.84
EST000015221,2023-03-04 20:00:00,ING0093,36.6
EST000015222,2023-03-04 20:00:00,ING0094,9.45
EST000015223,2023-03-04 20:00:00,ING0095,0.3
EST000015224,2023-03-04 20:00:00,ING0096,10.46
EST000015225,2023-03-04 20:00:00,ING0097,0.25
EST000015226,2023-03-04 20:00:00,ING0098,0.75
EST000015227,2023-03-04 20:00:00,ING0099,0.0
EST000015228,2023-03-04 20:00:00,ING0100,0.25
EST000015229,2023-03-04 20:00:00,ING0101,0.25
EST000015230,2023-03-04 20:00:00,ING0102,0.02
EST000015231,2023-03-04 20:00:00,ING0103,0.0
EST000015232,2023-03-04 20:00:00,ING0104,7.76
EST000015233,2023-03-04 20:00:00,ING0105,5.62
EST000015234,2023-03-04 20:00:00,ING0106,0.06
EST000015235,2023-03-04 20:00:00,ING0107,6.08
EST000015236,2023-03-04 20:00:00,ING0108,0.25
EST000015237,2023-03-04 20:00:00,ING0109,0.0
EST000015238,2023-03-04 20:00:00,ING0110,16.2
EST000015239,2023-03-04 20:00:00,ING0111,20.25
EST000015240,2023-03-04 20:00:00,ING0112,0.25
EST000015241,2023-03-04 20:00:00,ING0113,0.25
EST000015242,2023-03-04 20:00:00,ING0114,0.75
EST000015243,2023-03-04 20:00:00,ING0115,16.2
EST000015244,2023-03-04 20:00:00,ING0116,4.05
EST000015245,2023-03-04 20:00:00,ING0117,0.25
EST000015246,2023-03-04 20:00:00,ING0118,0.25
EST000015247,2023-03-04 20:00:00,ING0119,9.18
EST000015248,2023-03-04 20:00:00,ING0120,53.78
EST000015249,2023-03-04 20:00:00,ING0121,8.1
EST000015250,2023-03-04 20:00:00,ING0122,84.51
EST000015251,2023-03-04 20:00:00,ING0123,47.7
EST000015252,2023-03-04 20:00:00,ING0124,10.8
EST000015253,2023-03-04 20:00:00,ING0125,0.25
EST000015254,2023-03-04 20:00:00,ING0126,42.19
EST000015255,2023-03-04 20:00:00,ING0127,0.25
EST000015256,2023-03-04 20:00:00,ING0128,0.16
EST000015257,2023-03-04 20:00:00,ING0129,7.76
EST000015258,2023-03-04 20:00:00,ING0130,0.25
EST000015259,2023-03-04 20:00:00,ING0131,6.08
EST000015260,2023-03-04 20:00:00,ING0132,11.34
EST000015261,2023-03-04 20:00:00,ING0133,0.25
EST000015262,2023-03-04 20:00:00,ING0134,0.25
EST000015263,2023-03-04 20:00:00,ING0135,0.0
EST000015264,2023-03-04 20:00:00,ING0136,0.25
EST000015265,2023-03-04 20:00:00,ING0137,0.75
EST000015266,2023-03-04 20:00:00,ING0138,0.25
EST000015267,2023-03-04 20:00:00,ING0139,21.38
EST000015268,2023-03-04 20:00:00,ING0140,3.15
EST000015269,2023-03-04 20:00:00,ING0141,2.59
EST000015270,2023-03-04 20:00:00,ING0142,0.24
EST000015271,2023-03-04 20:00:00,ING0143,19.69
EST000015272,2023-03-04 20:00:00,ING0144,17.99
EST000015273,2023-03-04 20:00:00,ING0145,0.25
EST000015274,2023-03-04 20:00:00,ING0146,0.0
EST000015275,2023-03-04 20:00:00,ING0147,0.25
EST000015276,2023-03-04 20:00:00,ING0148,0.25
EST000015277,2023-03-04 20:00:00,ING0149,0.25
EST000015278,2023-03-04 20:00:00,ING0150,0.25
EST000015279,2023-03-04 20:00:00,ING0151,0.25
EST000015280,2023-03-04 20:00:00,ING0152,18.6
EST000015281,2023-03-04 20:00:00,ING0153,0.0
EST000015282,2023-03-04 20:00:00,ING0154,52.65
EST000015283,2023-03-04 20:00:00,ING0155,14.06
EST000015284,2023-03-04 20:00:00,ING0156,0.75
EST000015285,2023-03-04 20:00:00,ING0157,42.19
EST000015286,2023-03-04 20:00:00,ING0158,382.0
EST000015287,2023-03-04 20:00:00,ING0159,2437.0
EST000015288,2023-03-04 20:00:00,ING0160,12.15
EST000015289,2023-03-04 20:00:00,ING0161,13.5
EST000015290,2023-03-04 20:00:00,ING0162,562.0
EST000015291,2023-03-04 20:00:00,ING0163,3696.0
EST000015292,2023-03-04 20:00:00,ING0164,13.5
EST000015293,2023-03-04 20:00:00,ING0165,10.12
EST000015294,2023-03-04 20:00:00,ING0166,3.82
EST000015295,2023-03-04 20:00:00,ING0167,570.0
EST000015296,2023-03-04 20:00:00,ING0168,0.0
EST000015297,2023-03-04 20:00:00,ING0169,19.13
EST000015298,2023-03-04 20:00:00,ING0170,99.0
EST000015299,2023-03-04 20:00:00,ING0171,101.25
EST000015300,2023-03-04 20:00:00,ING0172,0.1
EST000015301,2023-03-04 20:00:00,ING0173,35.1
EST000015302,2023-03-04 20:00:00,ING0174,54.0
EST000015303,2023-03-04 20:00:00,ING0175,67.5
EST000015304,2023-03-04 20:00:00,ING0176,180.0
EST000015305,2023-03-04 20:00:00,ING0177,1012.0
EST000015306,2023-03-04 20:00:00,ING0178,844.0
EST000015307,2023-03-04 20:00:00,ING0179,158.0
EST000015308,2023-03-04 20:00:00,ING0180,450.0
EST000015309,2023-03-04 20:00:00,ING0181,0.07
EST000015310,2023-03-04 20:00:00,ING0182,48.71
EST000015311,2023-03-04 20:00:00,ING0183,4.95
EST000015312,2023-03-04 20:00:00,ING0184,11.59
EST000015313,2023-03-04 20:00:00,ING0185,731.0
EST000015314,2023-03-04 20:00:00,ING0186,24.98
EST000015315,2023-03-04 20:00:00,ING0187,8.44
EST000015316,2023-03-04 20:00:00,ING0188,202.0
EST000015317,2023-03-04 20:00:00,ING0189,14.4
EST000015318,2023-03-04 20:00:00,ING0190,90.0
EST000015319,2023-03-04 20:00:00,ING0191,285.0
EST000015320,2023-03-04 20:00:00,ING0192,106.88
EST000015321,2023-03-04 20:00:00,ING0193,9.52
EST000015322,2023-03-04 20:00:00,ING0194,2.03
EST000015323,2023-03-04 20:00:00,ING0195,0.02
EST000015324,2023-03-04 20:00:00,ING0196,1.8
EST000015325,2023-03-04 20:00:00,ING0197,236.25
EST000015326,2023-03-04 20:00:00,ING0198,43.2
EST000015327,2023-03-04 20:00:00,ING0199,0.0
EST000015328,2023-03-04 20:00:00,ING0200,19.38
EST000015329,2023-03-04 20:00:00,ING0201,0.25
EST000015330,2023-03-04 20:00:00,ING0202,101.25
EST000015331,2023-03-04 20:00:00,ING0203,23.62
EST000015332,2023-03-04 20:00:00,ING0204,3.38
EST000015333,2023-03-04 20:00:00,ING0205,4.5
EST000015334,2023-03-04 20:00:00,ING0206,283.5
EST000015335,2023-03-04 20:00:00,ING0207,30.0
EST000015336,2023-03-04 20:00:00,ING0208,0.0
EST000015337,2023-03-04 20:00:00,ING0209,450.0
EST000015338,2023-03-04 20:00:00,ING0210,169.0
EST000015339,2023-03-04 20:00:00,ING0211,225.0
EST000015340,2023-03-04 20:00:00,ING0212,1.0
EST000015341,2023-03-04 20:00:00,ING0213,14.81
EST000015342,2023-03-04 20:00:00,ING0214,416.0
EST000015343,2023-03-04 20:00:00,ING0215,206.71
EST000015344,2023-03-04 20:00:00,ING0216,292.0
EST000015345,2023-03-04 20:00:00,ING0217,126.0
EST000015346,2023-03-04 20:00:00,ING0218,179.35
EST000015347,2023-03-04 20:00:00,ING0219,41.63
EST000015348,2023-03-04 20:00:00,ING0220,16.88
EST000015349,2023-03-04 20:00:00,ING0221,33.75
EST000015350,2023-03-04 20:00:00,ING0222,7.58
EST000015351,2023-03-04 20:00:00,ING0223,0.25
EST000015352,2023-03-04 20:00:00,ING0224,12.38
EST000015353,2023-03-04 20:00:00,ING0225,0.75
EST000015354,2023-03-04 20:00:00,ING0226,0.25
EST000015355,2023-03-04 20:00:00,ING0227,0.25
EST000015356,2023-03-04 20:00:00,ING0228,4.05
EST000015357,2023-03-04 20:00:00,ING0229,0.0
EST000015358,2023-03-04 20:00:00,ING0230,77.51
EST000015359,2023-03-04 20:00:00,ING0231,5.18
EST000015360,2023-03-04 20:00:00,ING0232,57.0
EST000015361,2023-03-04 20:00:00,ING0233,0.25
EST000015362,2023-03-04 20:00:00,ING0234,1.69
EST000015363,2023-03-04 20:00:00,ING0235,0.75
EST000015364,2023-03-04 20:00:00,ING0236,337.5
EST000015365,2023-03-04 20:00:00,ING0237,0.25
EST000015366,2023-03-04 20:00:00,ING0238,24.52
EST000015367,2023-03-04 20:00:00,ING0239,0.25
EST000015368,2023-03-04 20:00:00,ING0240,10.46
EST000015369,2023-03-04 20:00:00,ING0241,0.25
EST000015370,2023-03-04 20:00:00,ING0242,110.57
EST000015371,2023-03-04 20:00:00,ING0243,5.62
EST000015372,2023-03-04 20:00:00,ING0244,0.25
EST000015373,2023-03-05 20:00:00,ING0001,0.25
EST000015374,2023-03-05 20:00:00,ING0002,25.65
EST000015375,2023-03-05 20:00:00,ING0003,9.0
EST000015376,2023-03-05 20:00:00,ING0004,414.0
EST000015377,2023-03-05 20:00:00,ING0005,0.25
EST000015378,2023-03-05 20:00:00,ING0006,225.22
EST000015379,2023-03-05 20:00:00,ING0007,3.82
EST000015380,2023-03-05 20:00:00,ING0008,38.52
EST000015381,2023-03-05 20:00:00,ING0009,0.07
EST000015382,2023-03-05 20:00:00,ING0010,2550.0
EST000015383,2023-03-05 20:00:00,ING0011,0.25
EST000015384,2023-03-05 20:00:00,ING0012,20.32
EST000015385,2023-03-05 20:00:00,ING0013,9.22
EST000015386,2023-03-05 20:00:00,ING0014,0.08
EST000015387,2023-03-05 20:00:00,ING0015,906.0
EST000015388,2023-03-05 20:00:00,ING0016,0.0
EST000015389,2023-03-05 20:00:00,ING0017,0.25
EST000015390,2023-03-05 20:00:00,ING0018,541.8
EST000015391,2023-03-05 20:00:00,ING0019,0.0
EST000015392,2023-03-05 20:00:00,ING0020,28.5
EST000015393,2023-03-05 20:00:00,ING0021,52.2
EST000015394,2023-03-05 20:00:00,ING0022,0.12
EST000015395,2023-03-05 20:00:00,ING0023,821.0
EST000015396,2023-03-05 20:00:00,ING0024,32.13
EST000015397,2023-03-05 20:00:00,ING0025,54.0
EST000015398,2023-03-05 20:00:00,ING0026,9.45
EST000015399,2023-03-05 20:00:00,ING0027,12.15
EST000015400,2023-03-05 20:00:00,ING0028,59.26
EST000015401,2023-03-05 20:00:00,ING0029,0.16
EST000015402,2023-03-05 20:00:00,ING0030,75.6
